county,precinct,office,district,party,candidate,votes,mail,provisional
Cache,CORNISH,President,,,Write-In Totals,3,,
Cache,CORNISH,President,,,Write-In: Not Certified,3,,
Cache,CORNISH,President,,,Write-In: Brian Carroll,0,,
Cache,CORNISH,President,,,Write-In: Tom Hoefling,0,,
Cache,CORNISH,President,,,Write-In: Jade,0,,
Cache,CORNISH,President,,,Not Assigned,0,,
Cache,CORNISH,U.S. House,1,DEM,DARREN PARRY,17,,
Cache,CORNISH,U.S. House,1,REP,BLAKE DAVID MOORE,118,,
Cache,CORNISH,U.S. House,1,,Write-In Totals,0,,
Cache,CORNISH,U.S. House,1,,Write-In: Not Certified,0,,
Cache,CORNISH,U.S. House,1,,Write-In: Taylor Lee,0,,
Cache,CORNISH,U.S. House,1,,Write-In: Mikal Smith,0,,
Cache,CORNISH,U.S. House,1,,Not Assigned,0,,
Cache,CORNISH,Governor,,DEM,CHRIS PETERSON,16,,
Cache,CORNISH,Governor,,IAP,IAP GREG DUERDEN,2,,
Cache,CORNISH,Governor,,REP,SPENCER J. COX,113,,
Cache,CORNISH,Governor,,LBT,DANIEL RHEAD COTTAM,5,,
Cache,CORNISH,Governor,,,Write-In Totals,8,,
Cache,CORNISH,Governor,,,Write-In: Madeline Kazantzis/Ed,7,,
Cache,CORNISH,Governor,,,Write-In: Not Certified,1,,
Cache,CORNISH,Governor,,,Not Assigned,0,,
Cache,CORNISH,Attorney General,,LBT,RUDY J. BAUTISTA,11,,
Cache,CORNISH,Attorney General,,DEM,GREG SKORDAS,14,,
Cache,CORNISH,Attorney General,,REP,SEAN D. REYES,114,,
Cache,CORNISH,State Auditor,,REP,JOHN 'FRUGAL' DOUGALL,117,,
Cache,CORNISH,State Auditor,,CON,JEFFREY L. OSTLER,8,,
Cache,CORNISH,State Auditor,,UUP,BRIAN L. FABBI,7,,
Cache,CORNISH,State Treasurer,,CON,RICHARD PROCTOR,9,,
Cache,CORNISH,State Treasurer,,REP,DAVID DAMSCHEN,115,,
Cache,CORNISH,State Treasurer,,LBT,JOSEPH SPECIALE,10,,
Cache,CORNISH,State Senate,25,REP,CHRIS H WILSON,117,,
Cache,CORNISH,State Senate,25,DEM,NANCY HUNTLY,19,,
Cache,CORNISH,State House,1,CON,SHERRY PHIPPS,6,,
Cache,CORNISH,State House,1,REP,JOEL FERRY,116,,
Cache,CORNISH,State House,1,DEM,AMBER HARDY,14,,
Cache,CORNISH,County Assessor,,REP,KATHLEEN C. HOWELL,125,,
Cache,CORNISH,County Council North,,REP,DAVID ERICKSON,122,,
Cache,CORNISH,County Council North,,DEM,MARILYN MECHAM,13,,
Cache,CORNISH,County Recorder,,REP,DEVRON ANDERSEN,127,,
Cache,CORNISH,County Treasurer,,REP,CRAIG MCALLISTER,124,,
Cache,CORNISH,Cache Water Dist Bd At-Large,,,REGAN WHEELER,66,,
Cache,CORNISH,Cache Water Dist Bd At-Large,,,BRETT ROPER,48,,
Cache,CORNISH,Cache Water Dist Bd At-Large,,,JARED L CLAWSON,61,,
Cache,CORNISH,Cache Water Dist Bd North,,,MAX PIERCE,131,,
Cache,CORNISH,John A. Pearce Judicial Retention,,,YES,109,,
Cache,CORNISH,John A. Pearce Judicial Retention,,,NO,14,,
Cache,CORNISH,David N. Mortensen Judicial Retention,,,YES,106,,
Cache,CORNISH,David N. Mortensen Judicial Retention,,,NO,10,,
Cache,CORNISH,Diana Hagen Judicial Retention,,,YES,104,,
Cache,CORNISH,Diana Hagen Judicial Retention,,,NO,13,,
Cache,CORNISH,Gregory Keith Orme Judicial Retention,,,YES,103,,
Cache,CORNISH,Gregory Keith Orme Judicial Retention,,,NO,13,,
Cache,CORNISH,Jill M. Pohlman Judicial Retention,,,YES,104,,
Cache,CORNISH,Jill M. Pohlman Judicial Retention,,,NO,13,,
Cache,CORNISH,Michele M. Christiansen Forster Judicial Retention,,,YES,103,,
Cache,CORNISH,Michele M. Christiansen Forster Judicial Retention,,,NO,14,,
Cache,CORNISH,Ryan M. Harris Judicial Retention,,,YES,100,,
Cache,CORNISH,Ryan M. Harris Judicial Retention,,,NO,17,,
Cache,CORNISH,Kirk M. Morgan Judicial Retention,,,YES,105,,
Cache,CORNISH,Kirk M. Morgan Judicial Retention,,,NO,12,,
Cache,CORNISH,Matthew C. Funk Judicial Retention,,,YES,107,,
Cache,CORNISH,Matthew C. Funk Judicial Retention,,,NO,10,,
Cache,CORNISH,Constitutional Amendment A,,,FOR,45,,
Cache,CORNISH,Constitutional Amendment A,,,AGAINST,89,,
Cache,CORNISH,Constitutional Amendment B,,,FOR,94,,
Cache,CORNISH,Constitutional Amendment B,,,AGAINST,38,,
Cache,CORNISH,Constitutional Amendment C,,,FOR,94,,
Cache,CORNISH,Constitutional Amendment C,,,AGAINST,38,,
Cache,CORNISH,Constitutional Amendment D,,,FOR,74,,
Cache,CORNISH,Constitutional Amendment D,,,AGAINST,58,,
Cache,CORNISH,Constitutional Amendment E,,,FOR,115,,
Cache,CORNISH,Constitutional Amendment E,,,AGAINST,20,,
Cache,CORNISH,Constitutional Amendment F,,,FOR,67,,
Cache,CORNISH,Constitutional Amendment F,,,AGAINST,64,,
Cache,CORNISH,Constitutional Amendment G,,,FOR,68,,
Cache,CORNISH,Constitutional Amendment G,,,AGAINST,62,,
Cache,COVE,Ballots Cast - Blank,,,,0,,
Cache,COVE,President,,,"BROCK PIERCE, KARLA BALLARD",0,,
Cache,COVE,President,,,"KANYE WEST, MICHELLE TIDBALL",0,,
Cache,COVE,President,,DEM,JOSEPH R. BIDEN,42,,
Cache,COVE,President,,CON,DON BLANKENSHIP,1,,
Cache,COVE,President,,LBT,JO JORGENSEN,4,,
Cache,COVE,President,,,"JOE MCHUGH, ELIZABETH STORM",0,,
Cache,COVE,President,,GRN,HOWIE HAWKINS,0,,
Cache,COVE,President,,,GLORIA LA RIVA,0,,
Cache,COVE,President,,REP,DONALD J. TRUMP,264,,
Cache,COVE,President,,,Write-In Totals,5,,
Cache,COVE,President,,,Write-In: Not Certified,5,,
Cache,COVE,President,,,Write-In: Brian Carroll,0,,
Cache,COVE,President,,,Write-In: Tom Hoefling,0,,
Cache,COVE,President,,,Write-In: Jade,0,,
Cache,COVE,President,,,Not Assigned,0,,
Cache,COVE,U.S. House,1,DEM,DARREN PARRY,44,,
Cache,COVE,U.S. House,1,REP,BLAKE DAVID MOORE,256,,
Cache,COVE,U.S. House,1,,Write-In Totals,2,,
Cache,COVE,U.S. House,1,,Write-In: Not Certified,2,,
Cache,COVE,U.S. House,1,,Write-In: Taylor Lee,0,,
Cache,COVE,U.S. House,1,,Write-In: Mikal Smith,0,,
Cache,COVE,U.S. House,1,,Not Assigned,0,,
Cache,COVE,Governor,,DEM,CHRIS PETERSON,43,,
Cache,COVE,Governor,,IAP,IAP GREG DUERDEN,0,,
Cache,COVE,Governor,,REP,SPENCER J. COX,237,,
Cache,COVE,Governor,,LBT,DANIEL RHEAD COTTAM,12,,
Cache,COVE,Governor,,,Write-In Totals,16,,
Cache,COVE,Governor,,,Write-In: Madeline Kazantzis/Ed,15,,
Cache,COVE,Governor,,,Write-In: Not Certified,1,,
Cache,COVE,Governor,,,Not Assigned,0,,
Cache,COVE,Attorney General,,LBT,RUDY J. BAUTISTA,14,,
Cache,COVE,Attorney General,,DEM,GREG SKORDAS,41,,
Cache,COVE,Attorney General,,REP,SEAN D. REYES,250,,
Cache,COVE,State Auditor,,REP,JOHN 'FRUGAL' DOUGALL,253,,
Cache,COVE,State Auditor,,CON,JEFFREY L. OSTLER,25,,
Cache,COVE,State Auditor,,UUP,BRIAN L. FABBI,9,,
Cache,COVE,State Treasurer,,CON,RICHARD PROCTOR,25,,
Cache,COVE,State Treasurer,,REP,DAVID DAMSCHEN,247,,
Cache,COVE,State Treasurer,,LBT,JOSEPH SPECIALE,13,,
Cache,COVE,State Senate,25,REP,CHRIS H WILSON,264,,
Cache,COVE,State Senate,25,DEM,NANCY HUNTLY,37,,
Cache,COVE,State House,3,REP,MIKE PETERSEN,265,,
Cache,COVE,State House,3,DEM,HOLLY A. GUNTHER,39,,
Cache,COVE,County Assessor,,REP,KATHLEEN C. HOWELL,274,,
Cache,COVE,County Council North,,REP,DAVID ERICKSON,261,,
Cache,COVE,County Council North,,DEM,MARILYN MECHAM,38,,
Cache,COVE,County Recorder,,REP,DEVRON ANDERSEN,266,,
Cache,COVE,County Treasurer,,REP,CRAIG MCALLISTER,271,,
Cache,COVE,Cache Water Dist Bd At-Large,,,REGAN WHEELER,166,,
Cache,COVE,Cache Water Dist Bd At-Large,,,BRETT ROPER,124,,
Cache,COVE,Cache Water Dist Bd At-Large,,,JARED L CLAWSON,146,,
Cache,COVE,Cache Water Dist Bd North,,,MAX PIERCE,246,,
Cache,COVE,John A. Pearce Judicial Retention,,,YES,238,,
Cache,COVE,John A. Pearce Judicial Retention,,,NO,32,,
Cache,COVE,David N. Mortensen Judicial Retention,,,YES,211,,
Cache,COVE,David N. Mortensen Judicial Retention,,,NO,45,,
Cache,COVE,Diana Hagen Judicial Retention,,,YES,222,,
Cache,COVE,Diana Hagen Judicial Retention,,,NO,37,,
Cache,COVE,Gregory Keith Orme Judicial Retention,,,YES,211,,
Cache,COVE,Gregory Keith Orme Judicial Retention,,,NO,45,,
Cache,COVE,Jill M. Pohlman Judicial Retention,,,YES,220,,
Cache,COVE,Jill M. Pohlman Judicial Retention,,,NO,36,,
Cache,COVE,Michele M. Christiansen Forster Judicial Retention,,,YES,222,,
Cache,COVE,Michele M. Christiansen Forster Judicial Retention,,,NO,32,,
Cache,COVE,Ryan M. Harris Judicial Retention,,,YES,207,,
Cache,COVE,Ryan M. Harris Judicial Retention,,,NO,46,,
Cache,COVE,Kirk M. Morgan Judicial Retention,,,YES,220,,
Cache,COVE,Kirk M. Morgan Judicial Retention,,,NO,32,,
Cache,COVE,Matthew C. Funk Judicial Retention,,,YES,182,,
Cache,COVE,Matthew C. Funk Judicial Retention,,,NO,81,,
Cache,COVE,Constitutional Amendment A,,,FOR,132,,
Cache,COVE,Constitutional Amendment A,,,AGAINST,164,,
Cache,COVE,Constitutional Amendment B,,,FOR,219,,
Cache,COVE,Constitutional Amendment B,,,AGAINST,69,,
Cache,COVE,Constitutional Amendment C,,,FOR,219,,
Cache,COVE,Constitutional Amendment C,,,AGAINST,73,,
Cache,COVE,Constitutional Amendment D,,,FOR,131,,
Cache,COVE,Constitutional Amendment D,,,AGAINST,150,,
Cache,COVE,Constitutional Amendment E,,,FOR,252,,
Cache,COVE,Constitutional Amendment E,,,AGAINST,45,,
Cache,COVE,Constitutional Amendment F,,,FOR,173,,
Cache,COVE,Constitutional Amendment F,,,AGAINST,103,,
Cache,COVE,Constitutional Amendment G,,,FOR,124,,
Cache,COVE,Constitutional Amendment G,,,AGAINST,171,,
Cache,COLLEGE YOUNG,Ballots Cast - Blank,,,,0,,
Cache,COLLEGE YOUNG,President,,,"BROCK PIERCE, KARLA BALLARD",0,,
Cache,COLLEGE YOUNG,President,,,"KANYE WEST, MICHELLE TIDBALL",3,,
Cache,COLLEGE YOUNG,President,,DEM,JOSEPH R. BIDEN,59,,
Cache,COLLEGE YOUNG,President,,CON,DON BLANKENSHIP,4,,
Cache,COLLEGE YOUNG,President,,LBT,JO JORGENSEN,14,,
Cache,COLLEGE YOUNG,President,,,"JOE MCHUGH, ELIZABETH STORM",2,,
Cache,COLLEGE YOUNG,President,,GRN,HOWIE HAWKINS,0,,
Cache,COLLEGE YOUNG,President,,,GLORIA LA RIVA,0,,
Cache,COLLEGE YOUNG,President,,REP,DONALD J. TRUMP,394,,
Cache,COLLEGE YOUNG,President,,,Write-In Totals,10,,
Cache,COLLEGE YOUNG,President,,,Write-In: Not Certified,10,,
Cache,COLLEGE YOUNG,President,,,Write-In: Brian Carroll,0,,
Cache,COLLEGE YOUNG,President,,,Write-In: Tom Hoefling,0,,
Cache,COLLEGE YOUNG,President,,,Write-In: Jade,0,,
Cache,COLLEGE YOUNG,President,,,Not Assigned,0,,
Cache,COLLEGE YOUNG,U.S. House,1,DEM,DARREN PARRY,81,,
Cache,COLLEGE YOUNG,U.S. House,1,REP,BLAKE DAVID MOORE,377,,
Cache,COLLEGE YOUNG,U.S. House,1,,Write-In Totals,0,,
Cache,COLLEGE YOUNG,U.S. House,1,,Write-In: Not Certified,0,,
Cache,COLLEGE YOUNG,U.S. House,1,,Write-In: Taylor Lee,0,,
Cache,COLLEGE YOUNG,U.S. House,1,,Write-In: Mikal Smith,0,,
Cache,COLLEGE YOUNG,U.S. House,1,,Not Assigned,0,,
Cache,COLLEGE YOUNG,Governor,,DEM,CHRIS PETERSON,49,,
Cache,COLLEGE YOUNG,Governor,,IAP,IAP GREG DUERDEN,8,,
Cache,COLLEGE YOUNG,Governor,,REP,SPENCER J. COX,391,,
Cache,COLLEGE YOUNG,Governor,,LBT,DANIEL RHEAD COTTAM,10,,
Cache,COLLEGE YOUNG,Governor,,,Write-In Totals,20,,
Cache,COLLEGE YOUNG,Governor,,,Write-In: Madeline Kazantzis/Ed,13,,
Cache,COLLEGE YOUNG,Governor,,,Write-In: Not Certified,7,,
Cache,COLLEGE YOUNG,Governor,,,Not Assigned,0,,
Cache,COLLEGE YOUNG,Attorney General,,LBT,RUDY J. BAUTISTA,18,,
Cache,COLLEGE YOUNG,Attorney General,,DEM,GREG SKORDAS,71,,
Cache,COLLEGE YOUNG,Attorney General,,REP,SEAN D. REYES,386,,
Cache,COLLEGE YOUNG,State Auditor,,REP,JOHN 'FRUGAL' DOUGALL,392,,
Cache,COLLEGE YOUNG,State Auditor,,CON,JEFFREY L. OSTLER,41,,
Cache,COLLEGE YOUNG,State Auditor,,UUP,BRIAN L. FABBI,20,,
Cache,COLLEGE YOUNG,State Treasurer,,CON,RICHARD PROCTOR,27,,
Cache,COLLEGE YOUNG,State Treasurer,,REP,DAVID DAMSCHEN,394,,
Cache,COLLEGE YOUNG,State Treasurer,,LBT,JOSEPH SPECIALE,24,,
Cache,COLLEGE YOUNG,State Senate,25,REP,CHRIS H WILSON,394,,
Cache,COLLEGE YOUNG,State Senate,25,DEM,NANCY HUNTLY,70,,
Cache,COLLEGE YOUNG,State House,5,DEM,LAUREN ABELL,63,,
Cache,COLLEGE YOUNG,State House,5,REP,CASEY SNIDER,398,,
Cache,COLLEGE YOUNG,County Assessor,,REP,KATHLEEN C. HOWELL,400,,
Cache,COLLEGE YOUNG,County Recorder,,REP,DEVRON ANDERSEN,397,,
Cache,COLLEGE YOUNG,County Treasurer,,REP,CRAIG MCALLISTER,400,,
Cache,COLLEGE YOUNG,Cache Water Dist Bd At-Large,,,REGAN WHEELER,169,,
Cache,COLLEGE YOUNG,Cache Water Dist Bd At-Large,,,BRETT ROPER,201,,
Cache,COLLEGE YOUNG,Cache Water Dist Bd At-Large,,,JARED L CLAWSON,244,,
Cache,COLLEGE YOUNG,Cache County Sch Bd 1,,,Write-In Totals,50,,
Cache,COLLEGE YOUNG,Cache County Sch Bd 1,,,Write-In: Not Certified,37,,
Cache,COLLEGE YOUNG,Cache County Sch Bd 1,,,Write-In: Larry Jeppesen,13,,
Cache,COLLEGE YOUNG,Cache County Sch Bd 1,,,Not Assigned,0,,
Cache,COLLEGE YOUNG,John A. Pearce Judicial Retention,,,YES,373,,
Cache,COLLEGE YOUNG,John A. Pearce Judicial Retention,,,NO,44,,
Cache,COLLEGE YOUNG,David N. Mortensen Judicial Retention,,,YES,340,,
Cache,COLLEGE YOUNG,David N. Mortensen Judicial Retention,,,NO,57,,
Cache,COLLEGE YOUNG,Diana Hagen Judicial Retention,,,YES,347,,
Cache,COLLEGE YOUNG,Diana Hagen Judicial Retention,,,NO,48,,
Cache,COLLEGE YOUNG,Gregory Keith Orme Judicial Retention,,,YES,336,,
Cache,COLLEGE YOUNG,Gregory Keith Orme Judicial Retention,,,NO,55,,
Cache,COLLEGE YOUNG,Jill M. Pohlman Judicial Retention,,,YES,345,,
Cache,COLLEGE YOUNG,Jill M. Pohlman Judicial Retention,,,NO,48,,
Cache,COLLEGE YOUNG,Michele M. Christiansen Forster Judicial Retention,,,YES,342,,
Cache,COLLEGE YOUNG,Michele M. Christiansen Forster Judicial Retention,,,NO,52,,
Cache,COLLEGE YOUNG,Ryan M. Harris Judicial Retention,,,YES,325,,
Cache,COLLEGE YOUNG,Ryan M. Harris Judicial Retention,,,NO,65,,
Cache,COLLEGE YOUNG,Kirk M. Morgan Judicial Retention,,,YES,345,,
Cache,COLLEGE YOUNG,Kirk M. Morgan Judicial Retention,,,NO,47,,
Cache,COLLEGE YOUNG,Matthew C. Funk Judicial Retention,,,YES,334,,
Cache,COLLEGE YOUNG,Matthew C. Funk Judicial Retention,,,NO,55,,
Cache,COLLEGE YOUNG,Constitutional Amendment A,,,FOR,173,,
Cache,COLLEGE YOUNG,Constitutional Amendment A,,,AGAINST,285,,
Cache,COLLEGE YOUNG,Constitutional Amendment B,,,FOR,340,,
Cache,COLLEGE YOUNG,Constitutional Amendment B,,,AGAINST,104,,
Cache,COLLEGE YOUNG,Constitutional Amendment C,,,FOR,325,,
Cache,COLLEGE YOUNG,Constitutional Amendment C,,,AGAINST,119,,
Cache,COLLEGE YOUNG,Constitutional Amendment D,,,FOR,203,,
Cache,COLLEGE YOUNG,Constitutional Amendment D,,,AGAINST,236,,
Cache,COLLEGE YOUNG,Constitutional Amendment E,,,FOR,390,,
Cache,COLLEGE YOUNG,Constitutional Amendment E,,,AGAINST,75,,
Cache,COLLEGE YOUNG,Constitutional Amendment F,,,FOR,277,,
Cache,COLLEGE YOUNG,Constitutional Amendment F,,,AGAINST,153,,
Cache,COLLEGE YOUNG,Constitutional Amendment G,,,FOR,211,,
Cache,COLLEGE YOUNG,Constitutional Amendment G,,,AGAINST,245,,
Cache,HYDE PARK 01,Ballots Cast - Blank,,,,0,,
Cache,HYDE PARK 01,President,,,"BROCK PIERCE, KARLA BALLARD",6,,
Cache,HYDE PARK 01,President,,,"KANYE WEST, MICHELLE TIDBALL",5,,
Cache,HYDE PARK 01,President,,DEM,JOSEPH R. BIDEN,397,,
Cache,HYDE PARK 01,President,,CON,DON BLANKENSHIP,10,,
Cache,HYDE PARK 01,President,,LBT,JO JORGENSEN,36,,
Cache,HYDE PARK 01,President,,,"JOE MCHUGH, ELIZABETH STORM",5,,
Cache,HYDE PARK 01,President,,GRN,HOWIE HAWKINS,4,,
Cache,HYDE PARK 01,President,,,GLORIA LA RIVA,1,,
Cache,HYDE PARK 01,President,,REP,DONALD J. TRUMP,1120,,
Cache,HYDE PARK 01,President,,,Write-In Totals,32,,
Cache,HYDE PARK 01,President,,,Write-In: Not Certified,32,,
Cache,HYDE PARK 01,President,,,Write-In: Brian Carroll,0,,
Cache,HYDE PARK 01,President,,,Write-In: Tom Hoefling,0,,
Cache,HYDE PARK 01,President,,,Write-In: Jade,0,,
Cache,HYDE PARK 01,President,,,Not Assigned,0,,
Cache,HYDE PARK 01,U.S. House,1,DEM,DARREN PARRY,380,,
Cache,HYDE PARK 01,U.S. House,1,REP,BLAKE DAVID MOORE,1136,,
Cache,HYDE PARK 01,U.S. House,1,,Write-In Totals,1,,
Cache,HYDE PARK 01,U.S. House,1,,Write-In: Not Certified,1,,
Cache,HYDE PARK 01,U.S. House,1,,Write-In: Taylor Lee,0,,
Cache,HYDE PARK 01,U.S. House,1,,Write-In: Mikal Smith,0,,
Cache,HYDE PARK 01,U.S. House,1,,Not Assigned,0,,
Cache,HYDE PARK 01,Governor,,DEM,CHRIS PETERSON,270,,
Cache,HYDE PARK 01,Governor,,IAP,IAP GREG DUERDEN,14,,
Cache,HYDE PARK 01,Governor,,REP,SPENCER J. COX,1258,,
Cache,HYDE PARK 01,Governor,,LBT,DANIEL RHEAD COTTAM,33,,
Cache,HYDE PARK 01,Governor,,,Write-In Totals,21,,
Cache,HYDE PARK 01,Governor,,,Write-In: Madeline Kazantzis/Ed,16,,
Cache,HYDE PARK 01,Governor,,,Write-In: Not Certified,5,,
Cache,HYDE PARK 01,Governor,,,Not Assigned,0,,
Cache,HYDE PARK 01,Attorney General,,LBT,RUDY J. BAUTISTA,53,,
Cache,HYDE PARK 01,Attorney General,,DEM,GREG SKORDAS,344,,
Cache,HYDE PARK 01,Attorney General,,REP,SEAN D. REYES,1165,,
Cache,HYDE PARK 01,State Auditor,,REP,JOHN 'FRUGAL' DOUGALL,1214,,
Cache,HYDE PARK 01,State Auditor,,CON,JEFFREY L. OSTLER,119,,
Cache,HYDE PARK 01,State Auditor,,UUP,BRIAN L. FABBI,107,,
Cache,HYDE PARK 01,State Treasurer,,CON,RICHARD PROCTOR,100,,
Cache,HYDE PARK 01,State Treasurer,,REP,DAVID DAMSCHEN,1244,,
Cache,HYDE PARK 01,State Treasurer,,LBT,JOSEPH SPECIALE,98,,
Cache,HYDE PARK 01,State Senate,25,REP,CHRIS H WILSON,1191,,
Cache,HYDE PARK 01,State Senate,25,DEM,NANCY HUNTLY,349,,
Cache,HYDE PARK 01,State House,3,REP,MIKE PETERSEN,1141,,
Cache,HYDE PARK 01,State House,3,DEM,HOLLY A. GUNTHER,422,,
Cache,HYDE PARK 01,County Assessor,,REP,KATHLEEN C. HOWELL,1351,,
Cache,HYDE PARK 01,County Recorder,,REP,DEVRON ANDERSEN,1332,,
Cache,HYDE PARK 01,County Treasurer,,REP,CRAIG MCALLISTER,1332,,
Cache,HYDE PARK 01,Cache Water Dist Bd At-Large,,,REGAN WHEELER,545,,
Cache,HYDE PARK 01,Cache Water Dist Bd At-Large,,,BRETT ROPER,768,,
Cache,HYDE PARK 01,Cache Water Dist Bd At-Large,,,JARED L CLAWSON,574,,
Cache,HYDE PARK 01,Cache County Sch Bd 5,,,CHRIS CORCORAN,1299,,
Cache,HYDE PARK 01,John A. Pearce Judicial Retention,,,YES,1184,,
Cache,HYDE PARK 01,John A. Pearce Judicial Retention,,,NO,129,,
Cache,HYDE PARK 01,David N. Mortensen Judicial Retention,,,YES,1167,,
Cache,HYDE PARK 01,David N. Mortensen Judicial Retention,,,NO,151,,
Cache,HYDE PARK 01,Diana Hagen Judicial Retention,,,YES,1163,,
Cache,HYDE PARK 01,Diana Hagen Judicial Retention,,,NO,121,,
Cache,HYDE PARK 01,Gregory Keith Orme Judicial Retention,,,YES,1139,,
Cache,HYDE PARK 01,Gregory Keith Orme Judicial Retention,,,NO,136,,
Cache,HYDE PARK 01,Jill M. Pohlman Judicial Retention,,,YES,1157,,
Cache,HYDE PARK 01,Jill M. Pohlman Judicial Retention,,,NO,121,,
Cache,HYDE PARK 01,Michele M. Christiansen Forster Judicial Retention,,,YES,1153,,
Cache,HYDE PARK 01,Michele M. Christiansen Forster Judicial Retention,,,NO,121,,
Cache,HYDE PARK 01,Ryan M. Harris Judicial Retention,,,YES,1078,,
Cache,HYDE PARK 01,Ryan M. Harris Judicial Retention,,,NO,195,,
Cache,HYDE PARK 01,Kirk M. Morgan Judicial Retention,,,YES,1161,,
Cache,HYDE PARK 01,Kirk M. Morgan Judicial Retention,,,NO,118,,
Cache,HYDE PARK 01,Matthew C. Funk Judicial Retention,,,YES,1133,,
Cache,HYDE PARK 01,Matthew C. Funk Judicial Retention,,,NO,145,,
Cache,HYDE PARK 01,Constitutional Amendment A,,,FOR,862,,
Cache,HYDE PARK 01,Constitutional Amendment A,,,AGAINST,707,,
Cache,HYDE PARK 01,Constitutional Amendment B,,,FOR,1233,,
Cache,HYDE PARK 01,Constitutional Amendment B,,,AGAINST,273,,
Cache,HYDE PARK 01,Constitutional Amendment C,,,FOR,1267,,
Cache,HYDE PARK 01,Constitutional Amendment C,,,AGAINST,268,,
Cache,HYDE PARK 01,Constitutional Amendment D,,,FOR,921,,
Cache,HYDE PARK 01,Constitutional Amendment D,,,AGAINST,523,,
Cache,HYDE PARK 01,Constitutional Amendment E,,,FOR,1226,,
Cache,HYDE PARK 01,Constitutional Amendment E,,,AGAINST,312,,
Cache,HYDE PARK 01,Constitutional Amendment F,,,FOR,1059,,
Cache,HYDE PARK 01,Constitutional Amendment F,,,AGAINST,391,,
Cache,HYDE PARK 01,Constitutional Amendment G,,,FOR,792,,
Cache,HYDE PARK 01,Constitutional Amendment G,,,AGAINST,744,,
Cache,HYDE PARK 02,Ballots Cast - Blank,,,,0,,
Cache,HYDE PARK 02,President,,,"BROCK PIERCE, KARLA BALLARD",2,,
Cache,HYDE PARK 02,President,,,"KANYE WEST, MICHELLE TIDBALL",5,,
Cache,HYDE PARK 02,President,,DEM,JOSEPH R. BIDEN,346,,
Cache,HYDE PARK 02,President,,CON,DON BLANKENSHIP,6,,
Cache,HYDE PARK 02,President,,LBT,JO JORGENSEN,24,,
Cache,HYDE PARK 02,President,,,"JOE MCHUGH, ELIZABETH STORM",4,,
Cache,HYDE PARK 02,President,,GRN,HOWIE HAWKINS,3,,
Cache,HYDE PARK 02,President,,,GLORIA LA RIVA,0,,
Cache,HYDE PARK 02,President,,REP,DONALD J. TRUMP,867,,
Cache,HYDE PARK 02,President,,,Write-In Totals,43,,
Cache,HYDE PARK 02,President,,,Write-In: Not Certified,43,,
Cache,HYDE PARK 02,President,,,Write-In: Brian Carroll,0,,
Cache,HYDE PARK 02,President,,,Write-In: Tom Hoefling,0,,
Cache,HYDE PARK 02,President,,,Write-In: Jade,0,,
Cache,HYDE PARK 02,President,,,Not Assigned,0,,
Cache,HYDE PARK 02,U.S. House,1,DEM,DARREN PARRY,312,,
Cache,HYDE PARK 02,U.S. House,1,REP,BLAKE DAVID MOORE,901,,
Cache,HYDE PARK 02,U.S. House,1,,Write-In Totals,2,,
Cache,HYDE PARK 02,U.S. House,1,,Write-In: Not Certified,2,,
Cache,HYDE PARK 02,U.S. House,1,,Write-In: Taylor Lee,0,,
Cache,HYDE PARK 02,U.S. House,1,,Write-In: Mikal Smith,0,,
Cache,HYDE PARK 02,U.S. House,1,,Not Assigned,0,,
Cache,HYDE PARK 02,Governor,,DEM,CHRIS PETERSON,233,,
Cache,HYDE PARK 02,Governor,,IAP,IAP GREG DUERDEN,25,,
Cache,HYDE PARK 02,Governor,,REP,SPENCER J. COX,967,,
Cache,HYDE PARK 02,Governor,,LBT,DANIEL RHEAD COTTAM,42,,
Cache,HYDE PARK 02,Governor,,,Write-In Totals,18,,
Cache,HYDE PARK 02,Governor,,,Write-In: Not Certified,9,,
Cache,HYDE PARK 02,Governor,,,Write-In: Madeline Kazantzis/Ed,9,,
Cache,HYDE PARK 02,Governor,,,Not Assigned,0,,
Cache,HYDE PARK 02,Attorney General,,LBT,RUDY J. BAUTISTA,54,,
Cache,HYDE PARK 02,Attorney General,,DEM,GREG SKORDAS,282,,
Cache,HYDE PARK 02,Attorney General,,REP,SEAN D. REYES,915,,
Cache,HYDE PARK 02,State Auditor,,REP,JOHN 'FRUGAL' DOUGALL,959,,
Cache,HYDE PARK 02,State Auditor,,CON,JEFFREY L. OSTLER,117,,
Cache,HYDE PARK 02,State Auditor,,UUP,BRIAN L. FABBI,92,,
Cache,HYDE PARK 02,State Treasurer,,CON,RICHARD PROCTOR,83,,
Cache,HYDE PARK 02,State Treasurer,,REP,DAVID DAMSCHEN,979,,
Cache,HYDE PARK 02,State Treasurer,,LBT,JOSEPH SPECIALE,90,,
Cache,HYDE PARK 02,State Senate,25,REP,CHRIS H WILSON,962,,
Cache,HYDE PARK 02,State Senate,25,DEM,NANCY HUNTLY,287,,
Cache,HYDE PARK 02,State House,3,REP,MIKE PETERSEN,939,,
Cache,HYDE PARK 02,State House,3,DEM,HOLLY A. GUNTHER,320,,
Cache,HYDE PARK 02,County Assessor,,REP,KATHLEEN C. HOWELL,1105,,
Cache,HYDE PARK 02,County Recorder,,REP,DEVRON ANDERSEN,1085,,
Cache,HYDE PARK 02,County Treasurer,,REP,CRAIG MCALLISTER,1065,,
