county,precinct,office,district,candidate,party,election_day,absentee,mail,votes
Box Elder,Brigham City 08,Judge KEVIN K. ALLEN,,YES,NP,117,68,16,201
Box Elder,Brigham City 08,Judge KEVIN K. ALLEN,,NO,NP,25,10,3,38
Box Elder,Brigham City 08,Judge JEFFREY R. BURBANK,,Registered Voters,NP,384,,,
Box Elder,Brigham City 08,Judge JEFFREY R. BURBANK,,YES,NP,123,68,16,207
Box Elder,Brigham City 08,Judge JEFFREY R. BURBANK,,NO,NP,18,10,3,31
Box Elder,Brigham City 08,BOX ELDER COUNTY SCHOOL BOARD DIST 6,,Registered Voters,NP,384,,,
Box Elder,Brigham City 08,BOX ELDER COUNTY SCHOOL BOARD DIST 6,,BRYAN D. SMITH,NP,131,65,15,211
Box Elder,Brigham City 08,BOX ELDER COUNTY SCHOOL BOARD DIST 6,,Write-in 20,NP,1,0,0,1
Box Elder,Brigham City 08,Constitutional Amendment A,,Registered Voters,NP,384,,,
Box Elder,Brigham City 08,Constitutional Amendment A,,FOR,NP,66,40,10,116
Box Elder,Brigham City 08,Constitutional Amendment A,,AGAINST,NP,75,37,9,121
Box Elder,Brigham City 08,Constitutional Amendment B,,Registered Voters,NP,384,,,
Box Elder,Brigham City 08,Constitutional Amendment B,,FOR,NP,98,58,17,173
Box Elder,Brigham City 08,Constitutional Amendment B,,AGAINST,NP,52,26,4,82
Box Elder,Brigham City 09,STRAIGHT PARTY,,Registered Voters,NP,399,,,
Box Elder,Brigham City 09,STRAIGHT PARTY,,CONSTITUTION,CON,0,1,0,1
Box Elder,Brigham City 09,STRAIGHT PARTY,,LIBERTARIAN,LIB,0,1,1,2
Box Elder,Brigham City 09,STRAIGHT PARTY,,DEMOCRATIC,DEM,9,5,1,15
Box Elder,Brigham City 09,STRAIGHT PARTY,,REPUBLICAN,REP,57,29,6,92
Box Elder,Brigham City 09,STRAIGHT PARTY,,JUSTICE,JUS,0,0,0,0
Box Elder,Brigham City 09,STRAIGHT PARTY,,GREEN,GRN,0,0,0,0
Box Elder,Brigham City 09,U.S. PRESIDENT,,Registered Voters,NP,399,,,
Box Elder,Brigham City 09,U.S. PRESIDENT,,JILL STEIN,GRN,0,0,0,0
Box Elder,Brigham City 09,U.S. PRESIDENT,,GLORIA LA RIVA,PSL,0,0,0,0
Box Elder,Brigham City 09,U.S. PRESIDENT,,MITT ROMNEY,REP,134,116,16,266
Box Elder,Brigham City 09,U.S. PRESIDENT,,BARACK OBAMA,DEM,22,14,2,38
Box Elder,Brigham City 09,U.S. PRESIDENT,,GARY JOHNSON,LIB,2,0,0,2
Box Elder,Brigham City 09,U.S. PRESIDENT,,VIRGIL GOODE,CON,0,0,0,0
Box Elder,Brigham City 09,U.S. PRESIDENT,,"ROSS C. \ROCKY\"" ANDE""",JUS,0,0,0,0
Box Elder,Brigham City 09,U.S. PRESIDENT,,ROSEANNE BARR,NP,0,0,0,0
Box Elder,Brigham City 09,U.S. PRESIDENT,,STEPHEN DURHAM,NP,0,0,0,0
Box Elder,Brigham City 09,U.S. PRESIDENT,,JILL REED,NP,0,0,0,0
Box Elder,Brigham City 09,U.S. PRESIDENT,,ANDRE BARNETT,NP,0,0,0,0
Box Elder,Brigham City 09,U.S. PRESIDENT,,WILL CHRISTENSEN,NP,0,0,0,0
Box Elder,Brigham City 09,U.S. PRESIDENT,,JUSTIN MEYERS,NP,0,0,0,0
Box Elder,Brigham City 09,U.S. PRESIDENT,,SHEILA SAM TITTLE,NP,0,0,0,0
Box Elder,Brigham City 09,U.S. PRESIDENT,,ERIN KENT MAGEE,NP,0,0,0,0
Box Elder,Brigham City 09,U.S. PRESIDENT,,DEAN MORSTAD,NP,0,0,0,0
Box Elder,Brigham City 09,U.S. PRESIDENT,,NELSON MORSTAD,NP,0,0,0,0
Box Elder,Brigham City 09,U.S. PRESIDENT,,DARRELL HYKES,NP,0,0,0,0
Box Elder,Brigham City 09,U.S. PRESIDENT,,Write-in 80,NP,1,0,0,1
Box Elder,Brigham City 09,U. S. SENATE,,Registered Voters,NP,399,,,
Box Elder,Brigham City 09,U. S. SENATE,,SHAUN LYNN McCAUSLAN,CON,6,3,0,9
Box Elder,Brigham City 09,U. S. SENATE,,SCOTT HOWELL,DEM,31,26,2,59
Box Elder,Brigham City 09,U. S. SENATE,,ORRIN G. HATCH,REP,120,97,16,233
Box Elder,Brigham City 09,U. S. SENATE,,DANIEL GEERY,JUS,0,1,0,1
Box Elder,Brigham City 09,U. S. SENATE,,BILL BARRON,UNA,2,1,0,3
Box Elder,Brigham City 09,U. S. SENATE,,JoANN S. SECRIST,NP,0,0,0,0
Box Elder,Brigham City 09,U. S. SENATE,,Write-in 60,NP,0,0,0,0
Box Elder,Brigham City 09,U. S. HOUSE OF REPRESENTATIVE,,Registered Voters,NP,399,,,
Box Elder,Brigham City 09,U. S. HOUSE OF REPRESENTATIVE,,SHERRY PHIPPS,CON,3,4,1,8
Box Elder,Brigham City 09,U. S. HOUSE OF REPRESENTATIVE,,DONNA M. McALEER,DEM,27,28,4,59
Box Elder,Brigham City 09,U. S. HOUSE OF REPRESENTATIVE,,ROB BISHOP,REP,129,94,13,236
Box Elder,Brigham City 09,U. S. HOUSE OF REPRESENTATIVE,,Write-in 40,NP,0,0,0,0
Box Elder,Brigham City 09,GOVERNOR,,Registered Voters,NP,399,,,
Box Elder,Brigham City 09,GOVERNOR,,PETER S COOKE,DEM,26,18,2,46
Box Elder,Brigham City 09,GOVERNOR,,KEN LARSEN,LIB,5,1,1,7
Box Elder,Brigham City 09,GOVERNOR,,KIRK D PEARSON,CON,2,1,0,3
Box Elder,Brigham City 09,GOVERNOR,,GARY R. HERBERT,REP,126,110,15,251
Box Elder,Brigham City 09,GOVERNOR,,DAVID J CANNON,NP,0,0,0,0
Box Elder,Brigham City 09,GOVERNOR,,DENNIS C. OWEN,NP,0,0,0,0
Box Elder,Brigham City 09,GOVERNOR,,Write-in 50,NP,0,0,0,0
Box Elder,Brigham City 09,ATTY GENERAL,,Registered Voters,NP,399,,,
Box Elder,Brigham City 09,ATTY GENERAL,,DEE W. SMITH,DEM,38,30,4,72
Box Elder,Brigham City 09,ATTY GENERAL,,JOHN SWALLOW,REP,110,90,14,214
Box Elder,Brigham City 09,ATTY GENERAL,,W. ANDREW McCULLOUGH,LIB,8,5,0,13
Box Elder,Brigham City 09,ATTY GENERAL,,Write-in 40,NP,0,0,0,0
Box Elder,Brigham City 09,STATE AUDITOR,,Registered Voters,NP,399,,,
Box Elder,Brigham City 09,STATE AUDITOR,,MARK SAGE,DEM,28,23,3,54
Box Elder,Brigham City 09,STATE AUDITOR,,JOHN DOUGALL,REP,116,91,14,221
Box Elder,Brigham City 09,STATE AUDITOR,,RICHARD PROCTOR,CON,9,6,0,15
Box Elder,Brigham City 09,STATE AUDITOR,,Write-in 40,NP,0,0,0,0
Box Elder,Brigham City 09,STATE TREASURER,,Registered Voters,NP,399,,,
Box Elder,Brigham City 09,STATE TREASURER,,CHRISTOPHER STOUT,DEM,22,23,1,46
Box Elder,Brigham City 09,STATE TREASURER,,VINCENT C. MARCUS,LIB,10,5,1,16
Box Elder,Brigham City 09,STATE TREASURER,,RICHARD K. ELLIS,REP,123,93,15,231
Box Elder,Brigham City 09,STATE TREASURER,,WARREN ROGERS,NP,0,0,0,0
Box Elder,Brigham City 09,STATE TREASURER,,Write-in 40,NP,0,0,0,0
Box Elder,Brigham City 09,UTAH STATE HOUSE OF REPRESENTATIVES29,,Registered Voters,NP,399,,,
Box Elder,Brigham City 09,UTAH STATE HOUSE OF REPRESENTATIVES29,,LEE B PERRY,REP,128,108,15,251
Box Elder,Brigham City 09,UTAH STATE HOUSE OF REPRESENTATIVES29,,HEIDI BITTON,DEM,28,20,3,51
Box Elder,Brigham City 09,UTAH STATE HOUSE OF REPRESENTATIVES29,,Write-in 30,NP,0,0,0,0
Box Elder,Brigham City 09,UTAH STATE SCHOOL BOARD OF EDUCATION,,Registered Voters,NP,399,,,
Box Elder,Brigham City 09,UTAH STATE SCHOOL BOARD OF EDUCATION,,D. ALAN SHAKESPEAR,NP,88,77,10,175
Box Elder,Brigham City 09,UTAH STATE SCHOOL BOARD OF EDUCATION,,TAMI W. PYFER,NP,48,37,5,90
Box Elder,Brigham City 09,UTAH STATE SCHOOL BOARD OF EDUCATION,,Write-in 30,NP,0,0,0,0
Box Elder,Brigham City 09,BOX ELDER COUNTY COMMISSION SEAT C,,Registered Voters,NP,399,,,
Box Elder,Brigham City 09,BOX ELDER COUNTY COMMISSION SEAT C,,STAN SUMMERS,REP,147,115,15,277
Box Elder,Brigham City 09,BOX ELDER COUNTY COMMISSION SEAT C,,Write-in 20,NP,2,0,0,2
Box Elder,Brigham City 09,Judge KEVIN K. ALLEN,,Registered Voters,NP,399,,,
Box Elder,Brigham City 09,Judge KEVIN K. ALLEN,,YES,NP,128,98,14,240
Box Elder,Brigham City 09,Judge KEVIN K. ALLEN,,NO,NP,10,14,3,27
Box Elder,Brigham City 09,Judge JEFFREY R. BURBANK,,Registered Voters,NP,399,,,
Box Elder,Brigham City 09,Judge JEFFREY R. BURBANK,,YES,NP,127,102,14,243
Box Elder,Brigham City 09,Judge JEFFREY R. BURBANK,,NO,NP,13,11,3,27
Box Elder,Brigham City 09,BOX ELDER COUNTY SCHOOL BOARD DIST 6,,Registered Voters,NP,399,,,
Box Elder,Brigham City 09,BOX ELDER COUNTY SCHOOL BOARD DIST 6,,BRYAN D. SMITH,NP,133,109,15,257
Box Elder,Brigham City 09,BOX ELDER COUNTY SCHOOL BOARD DIST 6,,Write-in 20,NP,1,0,0,1
Box Elder,Brigham City 09,Constitutional Amendment A,,Registered Voters,NP,399,,,
Box Elder,Brigham City 09,Constitutional Amendment A,,FOR,NP,81,72,10,163
Box Elder,Brigham City 09,Constitutional Amendment A,,AGAINST,NP,63,49,6,118
Box Elder,Brigham City 09,Constitutional Amendment B,,Registered Voters,NP,399,,,
Box Elder,Brigham City 09,Constitutional Amendment B,,FOR,NP,103,85,13,201
Box Elder,Brigham City 09,Constitutional Amendment B,,AGAINST,NP,46,42,3,91
Box Elder,Brigham City 10,STRAIGHT PARTY,,Registered Voters,NP,644,,,
Box Elder,Brigham City 10,STRAIGHT PARTY,,CONSTITUTION,CON,2,0,0,2
Box Elder,Brigham City 10,STRAIGHT PARTY,,LIBERTARIAN,LIB,0,0,0,0
Box Elder,Brigham City 10,STRAIGHT PARTY,,DEMOCRATIC,DEM,11,6,0,17
Box Elder,Brigham City 10,STRAIGHT PARTY,,REPUBLICAN,REP,76,82,10,168
Box Elder,Brigham City 10,STRAIGHT PARTY,,JUSTICE,JUS,0,0,0,0
Box Elder,Brigham City 10,STRAIGHT PARTY,,GREEN,GRN,0,0,0,0
Box Elder,Brigham City 10,U.S. PRESIDENT,,Registered Voters,NP,644,,,
Box Elder,Brigham City 10,U.S. PRESIDENT,,JILL STEIN,GRN,0,0,0,0
Box Elder,Brigham City 10,U.S. PRESIDENT,,GLORIA LA RIVA,PSL,0,0,0,0
Box Elder,Brigham City 10,U.S. PRESIDENT,,MITT ROMNEY,REP,210,202,18,430
Box Elder,Brigham City 10,U.S. PRESIDENT,,BARACK OBAMA,DEM,34,25,3,62
Box Elder,Brigham City 10,U.S. PRESIDENT,,GARY JOHNSON,LIB,2,0,0,2
Box Elder,Brigham City 10,U.S. PRESIDENT,,VIRGIL GOODE,CON,3,1,1,5
Box Elder,Brigham City 10,U.S. PRESIDENT,,"ROSS C. \ROCKY\"" ANDE""",JUS,0,0,0,0
Box Elder,Brigham City 10,U.S. PRESIDENT,,ROSEANNE BARR,NP,0,0,0,0
Box Elder,Brigham City 10,U.S. PRESIDENT,,STEPHEN DURHAM,NP,0,0,0,0
Box Elder,Brigham City 10,U.S. PRESIDENT,,JILL REED,NP,0,0,0,0
Box Elder,Brigham City 10,U.S. PRESIDENT,,ANDRE BARNETT,NP,0,0,0,0
Box Elder,Brigham City 10,U.S. PRESIDENT,,WILL CHRISTENSEN,NP,0,0,0,0
Box Elder,Brigham City 10,U.S. PRESIDENT,,JUSTIN MEYERS,NP,0,0,0,0
Box Elder,Brigham City 10,U.S. PRESIDENT,,SHEILA SAM TITTLE,NP,0,0,0,0
Box Elder,Brigham City 10,U.S. PRESIDENT,,ERIN KENT MAGEE,NP,0,0,0,0
Box Elder,Brigham City 10,U.S. PRESIDENT,,DEAN MORSTAD,NP,0,0,0,0
Box Elder,Brigham City 10,U.S. PRESIDENT,,NELSON MORSTAD,NP,0,0,0,0
Box Elder,Brigham City 10,U.S. PRESIDENT,,DARRELL HYKES,NP,0,0,0,0
Box Elder,Brigham City 10,U.S. PRESIDENT,,Write-in 80,NP,1,0,0,1
Box Elder,Brigham City 10,U. S. SENATE,,Registered Voters,NP,644,,,
Box Elder,Brigham City 10,U. S. SENATE,,SHAUN LYNN McCAUSLAN,CON,14,4,0,18
Box Elder,Brigham City 10,U. S. SENATE,,SCOTT HOWELL,DEM,49,30,4,83
Box Elder,Brigham City 10,U. S. SENATE,,ORRIN G. HATCH,REP,178,190,18,386
Box Elder,Brigham City 10,U. S. SENATE,,DANIEL GEERY,JUS,0,0,0,0
Box Elder,Brigham City 10,U. S. SENATE,,BILL BARRON,UNA,1,0,0,1
Box Elder,Brigham City 10,U. S. SENATE,,JoANN S. SECRIST,NP,0,0,0,0
Box Elder,Brigham City 10,U. S. SENATE,,Write-in 60,NP,0,1,0,1
Box Elder,Brigham City 10,U. S. HOUSE OF REPRESENTATIVE,,Registered Voters,NP,644,,,
Box Elder,Brigham City 10,U. S. HOUSE OF REPRESENTATIVE,,SHERRY PHIPPS,CON,16,4,0,20
Box Elder,Brigham City 10,U. S. HOUSE OF REPRESENTATIVE,,DONNA M. McALEER,DEM,36,27,3,66
Box Elder,Brigham City 10,U. S. HOUSE OF REPRESENTATIVE,,ROB BISHOP,REP,191,193,19,403
Box Elder,Brigham City 10,U. S. HOUSE OF REPRESENTATIVE,,Write-in 40,NP,0,0,0,0
Box Elder,Brigham City 10,GOVERNOR,,Registered Voters,NP,644,,,
Box Elder,Brigham City 10,GOVERNOR,,PETER S COOKE,DEM,34,22,1,57
Box Elder,Brigham City 10,GOVERNOR,,KEN LARSEN,LIB,4,0,1,5
Box Elder,Brigham City 10,GOVERNOR,,KIRK D PEARSON,CON,3,2,0,5
Box Elder,Brigham City 10,GOVERNOR,,GARY R. HERBERT,REP,207,203,19,429
Box Elder,Brigham City 10,GOVERNOR,,DAVID J CANNON,NP,0,0,0,0
Box Elder,Brigham City 10,GOVERNOR,,DENNIS C. OWEN,NP,0,0,0,0
Box Elder,Brigham City 10,GOVERNOR,,Write-in 50,NP,0,0,0,0
Box Elder,Brigham City 10,ATTY GENERAL,,Registered Voters,NP,644,,,
Box Elder,Brigham City 10,ATTY GENERAL,,DEE W. SMITH,DEM,47,39,5,91
Box Elder,Brigham City 10,ATTY GENERAL,,JOHN SWALLOW,REP,179,182,15,376
Box Elder,Brigham City 10,ATTY GENERAL,,W. ANDREW McCULLOUGH,LIB,11,1,0,12
Box Elder,Brigham City 10,ATTY GENERAL,,Write-in 40,NP,0,0,0,0
Box Elder,Brigham City 10,STATE AUDITOR,,Registered Voters,NP,644,,,
Box Elder,Brigham City 10,STATE AUDITOR,,MARK SAGE,DEM,39,27,2,68
Box Elder,Brigham City 10,STATE AUDITOR,,JOHN DOUGALL,REP,182,181,18,381
Box Elder,Brigham City 10,STATE AUDITOR,,RICHARD PROCTOR,CON,12,9,0,21
Box Elder,Brigham City 10,STATE AUDITOR,,Write-in 40,NP,0,0,0,0
Box Elder,Brigham City 10,STATE TREASURER,,Registered Voters,NP,644,,,
Box Elder,Brigham City 10,STATE TREASURER,,CHRISTOPHER STOUT,DEM,36,32,4,72
Box Elder,Brigham City 10,STATE TREASURER,,VINCENT C. MARCUS,LIB,23,8,1,32
Box Elder,Brigham City 10,STATE TREASURER,,RICHARD K. ELLIS,REP,171,176,15,362
Box Elder,Brigham City 10,STATE TREASURER,,WARREN ROGERS,NP,0,0,0,0
Box Elder,Brigham City 10,STATE TREASURER,,Write-in 40,NP,0,1,0,1
Box Elder,Brigham City 10,UTAH STATE HOUSE OF REPRESENTATIVES29,,Registered Voters,NP,644,,,
Box Elder,Brigham City 10,UTAH STATE HOUSE OF REPRESENTATIVES29,,LEE B PERRY,REP,211,198,19,428
Box Elder,Brigham City 10,UTAH STATE HOUSE OF REPRESENTATIVES29,,HEIDI BITTON,DEM,28,27,2,57
Box Elder,Brigham City 10,UTAH STATE HOUSE OF REPRESENTATIVES29,,Write-in 30,NP,2,0,0,2
Box Elder,Brigham City 10,UTAH STATE SCHOOL BOARD OF EDUCATION,,Registered Voters,NP,644,,,
Box Elder,Brigham City 10,UTAH STATE SCHOOL BOARD OF EDUCATION,,D. ALAN SHAKESPEAR,NP,115,122,9,246
Box Elder,Brigham City 10,UTAH STATE SCHOOL BOARD OF EDUCATION,,TAMI W. PYFER,NP,77,57,7,141
Box Elder,Brigham City 10,UTAH STATE SCHOOL BOARD OF EDUCATION,,Write-in 30,NP,0,1,0,1
Box Elder,Brigham City 10,BOX ELDER COUNTY COMMISSION SEAT C,,Registered Voters,NP,644,,,
Box Elder,Brigham City 10,BOX ELDER COUNTY COMMISSION SEAT C,,STAN SUMMERS,REP,219,212,21,452
Box Elder,Brigham City 10,BOX ELDER COUNTY COMMISSION SEAT C,,Write-in 20,NP,1,1,0,2
Box Elder,Brigham City 10,Judge KEVIN K. ALLEN,,Registered Voters,NP,644,,,
Box Elder,Brigham City 10,Judge KEVIN K. ALLEN,,YES,NP,180,168,19,367
Box Elder,Brigham City 10,Judge KEVIN K. ALLEN,,NO,NP,34,30,0,64
Box Elder,Brigham City 10,Judge JEFFREY R. BURBANK,,Registered Voters,NP,644,,,
Box Elder,Brigham City 10,Judge JEFFREY R. BURBANK,,YES,NP,175,170,18,363
Box Elder,Brigham City 10,Judge JEFFREY R. BURBANK,,NO,NP,36,29,0,65
Box Elder,Brigham City 10,BOX ELDER COUNTY SCHOOL BOARD DIST 6,,Registered Voters,NP,644,,,
Box Elder,Brigham City 10,BOX ELDER COUNTY SCHOOL BOARD DIST 6,,BRYAN D. SMITH,NP,198,198,19,415
Box Elder,Brigham City 10,BOX ELDER COUNTY SCHOOL BOARD DIST 6,,Write-in 20,NP,1,2,0,3
Box Elder,Brigham City 10,Constitutional Amendment A,,Registered Voters,NP,644,,,
Box Elder,Brigham City 10,Constitutional Amendment A,,FOR,NP,108,118,12,238
Box Elder,Brigham City 10,Constitutional Amendment A,,AGAINST,NP,104,85,7,196
Box Elder,Brigham City 10,Constitutional Amendment B,,Registered Voters,NP,644,,,
Box Elder,Brigham City 10,Constitutional Amendment B,,FOR,NP,167,156,18,341
Box Elder,Brigham City 10,Constitutional Amendment B,,AGAINST,NP,70,63,4,137
Box Elder,Brigham City 11,STRAIGHT PARTY,,Registered Voters,NP,496,,,
Box Elder,Brigham City 11,STRAIGHT PARTY,,CONSTITUTION,CON,0,0,0,0
Box Elder,Brigham City 11,STRAIGHT PARTY,,LIBERTARIAN,LIB,0,1,0,1
Box Elder,Brigham City 11,STRAIGHT PARTY,,DEMOCRATIC,DEM,11,3,0,14
Box Elder,Brigham City 11,STRAIGHT PARTY,,REPUBLICAN,REP,45,52,12,109
Box Elder,Brigham City 11,STRAIGHT PARTY,,JUSTICE,JUS,0,0,0,0
Box Elder,Brigham City 11,STRAIGHT PARTY,,GREEN,GRN,2,0,1,3
Box Elder,Brigham City 11,U.S. PRESIDENT,,Registered Voters,NP,496,,,
Box Elder,Brigham City 11,U.S. PRESIDENT,,JILL STEIN,GRN,2,0,1,3
Box Elder,Brigham City 11,U.S. PRESIDENT,,GLORIA LA RIVA,PSL,0,0,0,0
Box Elder,Brigham City 11,U.S. PRESIDENT,,MITT ROMNEY,REP,140,142,28,310
Box Elder,Brigham City 11,U.S. PRESIDENT,,BARACK OBAMA,DEM,31,26,2,59
Box Elder,Brigham City 11,U.S. PRESIDENT,,GARY JOHNSON,LIB,1,1,0,2
Box Elder,Brigham City 11,U.S. PRESIDENT,,VIRGIL GOODE,CON,0,1,0,1
Box Elder,Brigham City 11,U.S. PRESIDENT,,"ROSS C. \ROCKY\"" ANDE""",JUS,0,0,0,0
Box Elder,Brigham City 11,U.S. PRESIDENT,,ROSEANNE BARR,NP,0,0,0,0
Box Elder,Brigham City 11,U.S. PRESIDENT,,STEPHEN DURHAM,NP,0,0,0,0
Box Elder,Brigham City 11,U.S. PRESIDENT,,JILL REED,NP,0,0,0,0
Box Elder,Brigham City 11,U.S. PRESIDENT,,ANDRE BARNETT,NP,0,0,0,0
Box Elder,Brigham City 11,U.S. PRESIDENT,,WILL CHRISTENSEN,NP,0,0,0,0
Box Elder,Brigham City 11,U.S. PRESIDENT,,JUSTIN MEYERS,NP,0,0,0,0
Box Elder,Brigham City 11,U.S. PRESIDENT,,SHEILA SAM TITTLE,NP,0,0,0,0
Box Elder,Brigham City 11,U.S. PRESIDENT,,ERIN KENT MAGEE,NP,0,0,0,0
Box Elder,Brigham City 11,U.S. PRESIDENT,,DEAN MORSTAD,NP,0,0,0,0
Box Elder,Brigham City 11,U.S. PRESIDENT,,NELSON MORSTAD,NP,0,0,0,0
Box Elder,Brigham City 11,U.S. PRESIDENT,,DARRELL HYKES,NP,0,0,0,0
Box Elder,Brigham City 11,U.S. PRESIDENT,,Write-in 80,NP,0,0,0,0
Box Elder,Brigham City 11,U. S. SENATE,,Registered Voters,NP,496,,,
Box Elder,Brigham City 11,U. S. SENATE,,SHAUN LYNN McCAUSLAN,CON,4,2,0,6
Box Elder,Brigham City 11,U. S. SENATE,,SCOTT HOWELL,DEM,42,35,5,82
Box Elder,Brigham City 11,U. S. SENATE,,ORRIN G. HATCH,REP,125,131,25,281
Box Elder,Brigham City 11,U. S. SENATE,,DANIEL GEERY,JUS,1,0,1,2
Box Elder,Brigham City 11,U. S. SENATE,,BILL BARRON,UNA,1,0,0,1
Box Elder,Brigham City 11,U. S. SENATE,,JoANN S. SECRIST,NP,0,0,0,0
Box Elder,Brigham City 11,U. S. SENATE,,Write-in 60,NP,0,0,0,0
Box Elder,Brigham City 11,U. S. HOUSE OF REPRESENTATIVE,,Registered Voters,NP,496,,,
Box Elder,Brigham City 11,U. S. HOUSE OF REPRESENTATIVE,,SHERRY PHIPPS,CON,1,6,0,7
Box Elder,Brigham City 11,U. S. HOUSE OF REPRESENTATIVE,,DONNA M. McALEER,DEM,36,28,5,69
Box Elder,Brigham City 11,U. S. HOUSE OF REPRESENTATIVE,,ROB BISHOP,REP,135,132,26,293
Box Elder,Brigham City 11,U. S. HOUSE OF REPRESENTATIVE,,Write-in 40,NP,0,0,0,0
Box Elder,Brigham City 11,GOVERNOR,,Registered Voters,NP,496,,,
Box Elder,Brigham City 11,GOVERNOR,,PETER S COOKE,DEM,38,29,5,72
Box Elder,Brigham City 11,GOVERNOR,,KEN LARSEN,LIB,6,3,0,9
Box Elder,Brigham City 11,GOVERNOR,,KIRK D PEARSON,CON,1,3,0,4
Box Elder,Brigham City 11,GOVERNOR,,GARY R. HERBERT,REP,130,131,26,287
Box Elder,Brigham City 11,GOVERNOR,,DAVID J CANNON,NP,0,0,0,0
Box Elder,Brigham City 11,GOVERNOR,,DENNIS C. OWEN,NP,0,0,0,0
Box Elder,Brigham City 11,GOVERNOR,,Write-in 50,NP,0,0,0,0
Box Elder,Brigham City 11,ATTY GENERAL,,Registered Voters,NP,496,,,
Box Elder,Brigham City 11,ATTY GENERAL,,DEE W. SMITH,DEM,52,36,4,92
Box Elder,Brigham City 11,ATTY GENERAL,,JOHN SWALLOW,REP,115,121,27,263
Box Elder,Brigham City 11,ATTY GENERAL,,W. ANDREW McCULLOUGH,LIB,6,7,0,13
Box Elder,Brigham City 11,ATTY GENERAL,,Write-in 40,NP,0,0,0,0
Box Elder,Brigham City 11,STATE AUDITOR,,Registered Voters,NP,496,,,
Box Elder,Brigham City 11,STATE AUDITOR,,MARK SAGE,DEM,37,28,4,69
Box Elder,Brigham City 11,STATE AUDITOR,,JOHN DOUGALL,REP,119,127,25,271
Box Elder,Brigham City 11,STATE AUDITOR,,RICHARD PROCTOR,CON,12,7,1,20
Box Elder,Brigham City 11,STATE AUDITOR,,Write-in 40,NP,0,0,0,0
Box Elder,Brigham City 11,STATE TREASURER,,Registered Voters,NP,496,,,
Box Elder,Brigham City 11,STATE TREASURER,,CHRISTOPHER STOUT,DEM,34,27,7,68
Box Elder,Brigham City 11,STATE TREASURER,,VINCENT C. MARCUS,LIB,10,7,0,17
Box Elder,Brigham City 11,STATE TREASURER,,RICHARD K. ELLIS,REP,124,128,23,275
Box Elder,Brigham City 11,STATE TREASURER,,WARREN ROGERS,NP,0,0,0,0
Box Elder,Brigham City 11,STATE TREASURER,,Write-in 40,NP,0,0,0,0
Box Elder,Brigham City 11,UTAH STATE HOUSE OF REPRESENTATIVES29,,Registered Voters,NP,496,,,
Box Elder,Brigham City 11,UTAH STATE HOUSE OF REPRESENTATIVES29,,LEE B PERRY,REP,136,147,25,308
Box Elder,Brigham City 11,UTAH STATE HOUSE OF REPRESENTATIVES29,,HEIDI BITTON,DEM,36,20,5,61
Box Elder,Brigham City 11,UTAH STATE HOUSE OF REPRESENTATIVES29,,Write-in 30,NP,0,0,0,0
Box Elder,Brigham City 11,UTAH STATE SCHOOL BOARD OF EDUCATION,,Registered Voters,NP,496,,,
Box Elder,Brigham City 11,UTAH STATE SCHOOL BOARD OF EDUCATION,,D. ALAN SHAKESPEAR,NP,82,99,12,193
Box Elder,Brigham City 11,UTAH STATE SCHOOL BOARD OF EDUCATION,,TAMI W. PYFER,NP,55,40,14,109
Box Elder,Brigham City 11,UTAH STATE SCHOOL BOARD OF EDUCATION,,Write-in 30,NP,2,0,0,2
Box Elder,Brigham City 11,BOX ELDER COUNTY COMMISSION SEAT C,,Registered Voters,NP,496,,,
Box Elder,Brigham City 11,BOX ELDER COUNTY COMMISSION SEAT C,,STAN SUMMERS,REP,153,155,29,337
Box Elder,Brigham City 11,BOX ELDER COUNTY COMMISSION SEAT C,,Write-in 20,NP,3,2,0,5
Box Elder,Brigham City 11,Judge KEVIN K. ALLEN,,Registered Voters,NP,496,,,
Box Elder,Brigham City 11,Judge KEVIN K. ALLEN,,YES,NP,126,133,22,281
Box Elder,Brigham City 11,Judge KEVIN K. ALLEN,,NO,NP,21,15,5,41
Box Elder,Brigham City 11,Judge JEFFREY R. BURBANK,,Registered Voters,NP,496,,,
Box Elder,Brigham City 11,Judge JEFFREY R. BURBANK,,YES,NP,129,131,22,282
Box Elder,Brigham City 11,Judge JEFFREY R. BURBANK,,NO,NP,20,19,5,44
Box Elder,Brigham City 11,BOX ELDER COUNTY SCHOOL BOARD DIST 6,,Registered Voters,NP,496,,,
Box Elder,Brigham City 11,BOX ELDER COUNTY SCHOOL BOARD DIST 6,,BRYAN D. SMITH,NP,140,138,25,303
Box Elder,Brigham City 11,BOX ELDER COUNTY SCHOOL BOARD DIST 6,,Write-in 20,NP,2,1,0,3
Box Elder,Brigham City 11,Constitutional Amendment A,,Registered Voters,NP,496,,,
Box Elder,Brigham City 11,Constitutional Amendment A,,FOR,NP,61,69,13,143
Box Elder,Brigham City 11,Constitutional Amendment A,,AGAINST,NP,91,81,14,186
Box Elder,Brigham City 11,Constitutional Amendment B,,Registered Voters,NP,496,,,
Box Elder,Brigham City 11,Constitutional Amendment B,,FOR,NP,115,112,18,245
Box Elder,Brigham City 11,Constitutional Amendment B,,AGAINST,NP,53,51,10,114
Box Elder,Brigham City 12,STRAIGHT PARTY,,Registered Voters,NP,880,,,
Box Elder,Brigham City 12,STRAIGHT PARTY,,CONSTITUTION,CON,0,1,0,1
