county,precinct,office,district,candidate,party,votes,early_voting,election_day,provisional,mail
Davis,KA07:I-N-,State Senate,7,Adam Dennis Feller,LIB,30,,,,
Davis,KA07:U-N-,State Senate,7,Adam Dennis Feller,LIB,0,,,,
Davis,KA08:I-N-,State Senate,7,Adam Dennis Feller,LIB,0,,,,
Davis,KA08:U-N-,State Senate,7,Adam Dennis Feller,LIB,2,,,,
Davis,KA09:I-C-,State Senate,7,Adam Dennis Feller,LIB,36,,,,
Davis,KA10:I-C-,State Senate,7,Adam Dennis Feller,LIB,47,,,,
Davis,KA11:I-C-,State Senate,7,Adam Dennis Feller,LIB,23,,,,
Davis,KA18:I-C-,State Senate,7,Adam Dennis Feller,LIB,30,,,,
Davis,KA19:I-C-,State Senate,7,Adam Dennis Feller,LIB,28,,,,
Davis,KA20:I-C-,State Senate,7,Adam Dennis Feller,LIB,40,,,,
Davis,KA21:I-C-,State Senate,7,Adam Dennis Feller,LIB,19,,,,
Davis,KA22:I-C-,State Senate,7,Adam Dennis Feller,LIB,29,,,,
Davis,KA23:I-C-,State Senate,7,Adam Dennis Feller,LIB,28,,,,
Davis,KA27:I-C-,State Senate,7,Adam Dennis Feller,LIB,26,,,,
Davis,KA28:I-C-,State Senate,7,Adam Dennis Feller,LIB,18,,,,
Davis,KA31:I-C-,State Senate,7,Adam Dennis Feller,LIB,3,,,,
Davis,KA31:IBC-,State Senate,7,Adam Dennis Feller,LIB,18,,,,
Davis,KA32:IBC-,State Senate,7,Adam Dennis Feller,LIB,31,,,,
Davis,KA33:IBC-,State Senate,7,Adam Dennis Feller,LIB,19,,,,
Davis,KA34:IBC-,State Senate,7,Adam Dennis Feller,LIB,13,,,,
Davis,KA35:IBC-,State Senate,7,Adam Dennis Feller,LIB,18,,,,
Davis,KA36:I-C-,State Senate,7,Adam Dennis Feller,LIB,0,,,,
Davis,KA36:IBC-,State Senate,7,Adam Dennis Feller,LIB,15,,,,
Davis,LA01:I-N-,State Senate,7,Adam Dennis Feller,LIB,49,,,,
Davis,LA02,State Senate,7,Adam Dennis Feller,LIB,28,,,,
Davis,LA03:I-N-,State Senate,7,Adam Dennis Feller,LIB,28,,,,
Davis,LA04:I-N-,State Senate,7,Adam Dennis Feller,LIB,41,,,,
Davis,LA05:I-N-,State Senate,7,Adam Dennis Feller,LIB,24,,,,
Davis,LA06:I-NA,State Senate,7,Adam Dennis Feller,LIB,1,,,,
Davis,LA06:I-NB,State Senate,7,Adam Dennis Feller,LIB,21,,,,
Davis,LA06:U,State Senate,7,Adam Dennis Feller,LIB,0,,,,
Davis,LA09:I-N-,State Senate,7,Adam Dennis Feller,LIB,30,,,,
Davis,LA10:I-N-,State Senate,7,Adam Dennis Feller,LIB,27,,,,
Davis,LA10:U-N-,State Senate,7,Adam Dennis Feller,LIB,4,,,,
Davis,LA11:I-N-,State Senate,7,Adam Dennis Feller,LIB,18,,,,
Davis,LA12:I-N-,State Senate,7,Adam Dennis Feller,LIB,48,,,,
Davis,LA13:I-N-,State Senate,7,Adam Dennis Feller,LIB,29,,,,
Davis,LA18:I-N-,State Senate,7,Adam Dennis Feller,LIB,19,,,,
Davis,LA19:I-N-,State Senate,7,Adam Dennis Feller,LIB,32,,,,
Davis,LA20:I-N-,State Senate,7,Adam Dennis Feller,LIB,31,,,,
Davis,LA21:I-N-,State Senate,7,Adam Dennis Feller,LIB,45,,,,
Davis,LA22:I-N-,State Senate,7,Adam Dennis Feller,LIB,41,,,,
Davis,LA31:I-N-,State Senate,7,Adam Dennis Feller,LIB,35,,,,
Davis,LA32:I-N-,State Senate,7,Adam Dennis Feller,LIB,40,,,,
Davis,LA33:I-N-,State Senate,7,Adam Dennis Feller,LIB,45,,,,
Davis,LA34:I-N-,State Senate,7,Adam Dennis Feller,LIB,38,,,,
Davis,LA35:I-N-,State Senate,7,Adam Dennis Feller,LIB,9,,,,
Davis,LA36:I-N-,State Senate,7,Adam Dennis Feller,LIB,28,,,,
Davis,LA37:I-N-,State Senate,7,Adam Dennis Feller,LIB,41,,,,
Davis,LA38:I-N-,State Senate,7,Adam Dennis Feller,LIB,45,,,,
Davis,LA39:I-N-,State Senate,7,Adam Dennis Feller,LIB,29,,,,
Davis,LA40:I-N-,State Senate,7,Adam Dennis Feller,LIB,43,,,,
Davis,LA41:I-N-,State Senate,7,Adam Dennis Feller,LIB,48,,,,
Davis,LA42:I-N-,State Senate,7,Adam Dennis Feller,LIB,26,,,,
Davis,LA51:I-N-,State Senate,7,Adam Dennis Feller,LIB,42,,,,
Davis,LA52:I-N-,State Senate,7,Adam Dennis Feller,LIB,26,,,,
Davis,LA53:I-N-,State Senate,7,Adam Dennis Feller,LIB,44,,,,
Davis,LA54:I-N-,State Senate,7,Adam Dennis Feller,LIB,48,,,,
Davis,LA55:I-N-,State Senate,7,Adam Dennis Feller,LIB,29,,,,
Davis,LA56:I-N-,State Senate,7,Adam Dennis Feller,LIB,30,,,,
Davis,LA57:I-N-,State Senate,7,Adam Dennis Feller,LIB,34,,,,
Davis,LA58:I-N-,State Senate,7,Adam Dennis Feller,LIB,19,,,,
Davis,LA59:I-N-,State Senate,7,Adam Dennis Feller,LIB,35,,,,
Davis,LA59:U-N-,State Senate,7,Adam Dennis Feller,LIB,0,,,,
Davis,LA66:I-N-,State Senate,7,Adam Dennis Feller,LIB,37,,,,
Davis,LA67:I-N-,State Senate,7,Adam Dennis Feller,LIB,44,,,,
Davis,LA68:I-N-,State Senate,7,Adam Dennis Feller,LIB,27,,,,
Davis,LA68:U-N-,State Senate,7,Adam Dennis Feller,LIB,0,,,,
Davis,LA69:I-N-,State Senate,7,Adam Dennis Feller,LIB,27,,,,
Davis,LA70:I-N-,State Senate,7,Adam Dennis Feller,LIB,19,,,,
Davis,LA70:U-N-,State Senate,7,Adam Dennis Feller,LIB,0,,,,
Davis,LA70:U-NT,State Senate,7,Adam Dennis Feller,LIB,6,,,,
Davis,LA76,State Senate,7,Adam Dennis Feller,LIB,31,,,,
Davis,SW09:IW--,State Senate,7,Adam Dennis Feller,LIB,0,,,,
Davis,SW10:I---,State Senate,7,Adam Dennis Feller,LIB,1,,,,
Davis,SW11:U---,State Senate,7,Adam Dennis Feller,LIB,1,,,,
Davis,CE01:I-S-,State Senate,7,Stuart Adams,REP,312,,,,
Davis,CE02:I-S-,State Senate,7,Stuart Adams,REP,316,,,,
Davis,CE03:I-S-,State Senate,7,Stuart Adams,REP,329,,,,
Davis,CE04:I-S-,State Senate,7,Stuart Adams,REP,378,,,,
Davis,CE05:I-S-,State Senate,7,Stuart Adams,REP,253,,,,
Davis,CE06:I-S-,State Senate,7,Stuart Adams,REP,283,,,,
Davis,CE07:I-S-,State Senate,7,Stuart Adams,REP,319,,,,
Davis,CE08:I-S-,State Senate,7,Stuart Adams,REP,232,,,,
Davis,CE09:I-S-,State Senate,7,Stuart Adams,REP,244,,,,
Davis,CE10:I-S-,State Senate,7,Stuart Adams,REP,272,,,,
Davis,CE11:I-S-,State Senate,7,Stuart Adams,REP,255,,,,
Davis,CE12:I-S-,State Senate,7,Stuart Adams,REP,288,,,,
Davis,CE18:I-SA,State Senate,7,Stuart Adams,REP,0,,,,
Davis,CE18:I-SB,State Senate,7,Stuart Adams,REP,0,,,,
Davis,CE18:U-S-,State Senate,7,Stuart Adams,REP,0,,,,
Davis,FA01,State Senate,7,Stuart Adams,REP,239,,,,
Davis,FA02:IBC-,State Senate,7,Stuart Adams,REP,296,,,,
Davis,FA03:I-C-,State Senate,7,Stuart Adams,REP,14,,,,
Davis,FA03:IBC-,State Senate,7,Stuart Adams,REP,282,,,,
Davis,FA04:IBC-,State Senate,7,Stuart Adams,REP,312,,,,
Davis,FA05:IBC-,State Senate,7,Stuart Adams,REP,240,,,,
Davis,FA06:IBC-,State Senate,7,Stuart Adams,REP,347,,,,
Davis,FA07:I-C-,State Senate,7,Stuart Adams,REP,259,,,,
Davis,FA08:IBC-,State Senate,7,Stuart Adams,REP,302,,,,
Davis,FA09:IBC-,State Senate,7,Stuart Adams,REP,196,,,,
Davis,FA10:I-C-,State Senate,7,Stuart Adams,REP,149,,,,
Davis,FA11:I-C-,State Senate,7,Stuart Adams,REP,244,,,,
Davis,FA12:I-C-,State Senate,7,Stuart Adams,REP,274,,,,
Davis,FA12:U-C-,State Senate,7,Stuart Adams,REP,0,,,,
Davis,FA13:I-C-,State Senate,7,Stuart Adams,REP,259,,,,
Davis,FA14:I-C-,State Senate,7,Stuart Adams,REP,245,,,,
Davis,FA15:I-C-,State Senate,7,Stuart Adams,REP,184,,,,
Davis,FA16:IBC-,State Senate,7,Stuart Adams,REP,259,,,,
Davis,FA17:IBC-,State Senate,7,Stuart Adams,REP,262,,,,
Davis,FA18:IBC-,State Senate,7,Stuart Adams,REP,298,,,,
Davis,FA19:IBC-,State Senate,7,Stuart Adams,REP,260,,,,
Davis,FA20:IBC-,State Senate,7,Stuart Adams,REP,217,,,,
Davis,FA21:IBC-,State Senate,7,Stuart Adams,REP,235,,,,
Davis,FA22:IBC-,State Senate,7,Stuart Adams,REP,165,,,,
Davis,FA23:IBC-,State Senate,7,Stuart Adams,REP,306,,,,
Davis,FA24:U-C-,State Senate,7,Stuart Adams,REP,17,,,,
Davis,FA24:UBC-,State Senate,7,Stuart Adams,REP,0,,,,
Davis,FA25:U-C-,State Senate,7,Stuart Adams,REP,0,,,,
Davis,FA25:UBCA,State Senate,7,Stuart Adams,REP,0,,,,
Davis,FA25:UBCB,State Senate,7,Stuart Adams,REP,0,,,,
Davis,FA25:UBCC,State Senate,7,Stuart Adams,REP,0,,,,
Davis,FA25:UBCD,State Senate,7,Stuart Adams,REP,0,,,,
Davis,FH01:I-C-,State Senate,7,Stuart Adams,REP,211,,,,
Davis,FH01,State Senate,7,Stuart Adams,REP,25,,,,
Davis,FH02:I-C-,State Senate,7,Stuart Adams,REP,261,,,,
Davis,FH03:I-C-,State Senate,7,Stuart Adams,REP,251,,,,
Davis,FH04:I-C-,State Senate,7,Stuart Adams,REP,200,,,,
Davis,FH05:I-C-,State Senate,7,Stuart Adams,REP,185,,,,
Davis,FH06:I-C-,State Senate,7,Stuart Adams,REP,199,,,,
Davis,FH07:I-C-,State Senate,7,Stuart Adams,REP,224,,,,
Davis,FH08:IBC-,State Senate,7,Stuart Adams,REP,174,,,,
Davis,KA03:I-N-,State Senate,7,Stuart Adams,REP,281,,,,
Davis,KA04:I-N-,State Senate,7,Stuart Adams,REP,42,,,,
Davis,KA05:I-N-,State Senate,7,Stuart Adams,REP,4,,,,
Davis,KA05:U-NT,State Senate,7,Stuart Adams,REP,176,,,,
Davis,KA06:I-N-,State Senate,7,Stuart Adams,REP,277,,,,
Davis,KA06:U-NA,State Senate,7,Stuart Adams,REP,0,,,,
Davis,KA06:U-NB,State Senate,7,Stuart Adams,REP,0,,,,
Davis,KA07:I---,State Senate,7,Stuart Adams,REP,0,,,,
Davis,KA07:I-N-,State Senate,7,Stuart Adams,REP,221,,,,
Davis,KA07:U-N-,State Senate,7,Stuart Adams,REP,0,,,,
Davis,KA08:I-N-,State Senate,7,Stuart Adams,REP,37,,,,
Davis,KA08:U-N-,State Senate,7,Stuart Adams,REP,12,,,,
Davis,KA09:I-C-,State Senate,7,Stuart Adams,REP,286,,,,
Davis,KA10:I-C-,State Senate,7,Stuart Adams,REP,345,,,,
Davis,KA11:I-C-,State Senate,7,Stuart Adams,REP,294,,,,
Davis,KA18:I-C-,State Senate,7,Stuart Adams,REP,245,,,,
Davis,KA19:I-C-,State Senate,7,Stuart Adams,REP,237,,,,
Davis,KA20:I-C-,State Senate,7,Stuart Adams,REP,254,,,,
Davis,KA21:I-C-,State Senate,7,Stuart Adams,REP,243,,,,
Davis,KA22:I-C-,State Senate,7,Stuart Adams,REP,258,,,,
Davis,KA23:I-C-,State Senate,7,Stuart Adams,REP,322,,,,
Davis,KA27:I-C-,State Senate,7,Stuart Adams,REP,282,,,,
Davis,KA28:I-C-,State Senate,7,Stuart Adams,REP,231,,,,
Davis,KA31:I-C-,State Senate,7,Stuart Adams,REP,25,,,,
Davis,KA31:IBC-,State Senate,7,Stuart Adams,REP,250,,,,
Davis,KA32:IBC-,State Senate,7,Stuart Adams,REP,263,,,,
Davis,KA33:IBC-,State Senate,7,Stuart Adams,REP,242,,,,
Davis,KA34:IBC-,State Senate,7,Stuart Adams,REP,250,,,,
Davis,KA35:IBC-,State Senate,7,Stuart Adams,REP,188,,,,
Davis,KA36:I-C-,State Senate,7,Stuart Adams,REP,0,,,,
Davis,KA36:IBC-,State Senate,7,Stuart Adams,REP,230,,,,
Davis,LA01:I-N-,State Senate,7,Stuart Adams,REP,192,,,,
Davis,LA02,State Senate,7,Stuart Adams,REP,99,,,,
Davis,LA03:I-N-,State Senate,7,Stuart Adams,REP,175,,,,
Davis,LA04:I-N-,State Senate,7,Stuart Adams,REP,303,,,,
Davis,LA05:I-N-,State Senate,7,Stuart Adams,REP,209,,,,
Davis,LA06:I-NA,State Senate,7,Stuart Adams,REP,37,,,,
Davis,LA06:I-NB,State Senate,7,Stuart Adams,REP,239,,,,
Davis,LA06:U,State Senate,7,Stuart Adams,REP,5,,,,
Davis,LA09:I-N-,State Senate,7,Stuart Adams,REP,105,,,,
Davis,LA10:I-N-,State Senate,7,Stuart Adams,REP,153,,,,
Davis,LA10:U-N-,State Senate,7,Stuart Adams,REP,10,,,,
Davis,LA11:I-N-,State Senate,7,Stuart Adams,REP,164,,,,
Davis,LA12:I-N-,State Senate,7,Stuart Adams,REP,190,,,,
Davis,LA13:I-N-,State Senate,7,Stuart Adams,REP,206,,,,
Davis,LA18:I-N-,State Senate,7,Stuart Adams,REP,57,,,,
Davis,LA19:I-N-,State Senate,7,Stuart Adams,REP,215,,,,
Davis,LA20:I-N-,State Senate,7,Stuart Adams,REP,248,,,,
Davis,LA21:I-N-,State Senate,7,Stuart Adams,REP,302,,,,
Davis,LA22:I-N-,State Senate,7,Stuart Adams,REP,330,,,,
Davis,LA31:I-N-,State Senate,7,Stuart Adams,REP,184,,,,
Davis,LA32:I-N-,State Senate,7,Stuart Adams,REP,207,,,,
Davis,LA33:I-N-,State Senate,7,Stuart Adams,REP,203,,,,
Davis,LA34:I-N-,State Senate,7,Stuart Adams,REP,211,,,,
Davis,LA35:I-N-,State Senate,7,Stuart Adams,REP,206,,,,
Davis,LA36:I-N-,State Senate,7,Stuart Adams,REP,181,,,,
Davis,LA37:I-N-,State Senate,7,Stuart Adams,REP,298,,,,
Davis,LA38:I-N-,State Senate,7,Stuart Adams,REP,328,,,,
Davis,LA39:I-N-,State Senate,7,Stuart Adams,REP,305,,,,
Davis,LA40:I-N-,State Senate,7,Stuart Adams,REP,226,,,,
Davis,LA41:I-N-,State Senate,7,Stuart Adams,REP,321,,,,
Davis,LA42:I-N-,State Senate,7,Stuart Adams,REP,295,,,,
Davis,LA51:I-N-,State Senate,7,Stuart Adams,REP,178,,,,
Davis,LA52:I-N-,State Senate,7,Stuart Adams,REP,132,,,,
Davis,LA53:I-N-,State Senate,7,Stuart Adams,REP,179,,,,
Davis,LA54:I-N-,State Senate,7,Stuart Adams,REP,232,,,,
Davis,LA55:I-N-,State Senate,7,Stuart Adams,REP,330,,,,
Davis,LA56:I-N-,State Senate,7,Stuart Adams,REP,282,,,,
Davis,LA57:I-N-,State Senate,7,Stuart Adams,REP,365,,,,
Davis,LA58:I-N-,State Senate,7,Stuart Adams,REP,205,,,,
Davis,LA59:I-N-,State Senate,7,Stuart Adams,REP,241,,,,
Davis,LA59:U-N-,State Senate,7,Stuart Adams,REP,3,,,,
Davis,LA66:I-N-,State Senate,7,Stuart Adams,REP,251,,,,
Davis,LA67:I-N-,State Senate,7,Stuart Adams,REP,251,,,,
Davis,LA68:I-N-,State Senate,7,Stuart Adams,REP,210,,,,
Davis,LA68:U-N-,State Senate,7,Stuart Adams,REP,4,,,,
Davis,LA69:I-N-,State Senate,7,Stuart Adams,REP,305,,,,
Davis,LA70:I-N-,State Senate,7,Stuart Adams,REP,159,,,,
Davis,LA70:U-N-,State Senate,7,Stuart Adams,REP,0,,,,
Davis,LA70:U-NT,State Senate,7,Stuart Adams,REP,71,,,,
Davis,LA76,State Senate,7,Stuart Adams,REP,246,,,,
Davis,SW09:IW--,State Senate,7,Stuart Adams,REP,0,,,,
Davis,SW10:I---,State Senate,7,Stuart Adams,REP,27,,,,
Davis,SW11:U---,State Senate,7,Stuart Adams,REP,2,,,,
Davis,CF04:I-N-,State House,11,Katy Hall,REP,16,,,,
Davis,CF13:I-N-,State House,11,Katy Hall,REP,219,,,,
Davis,CF14:I-N-,State House,11,Katy Hall,REP,126,,,,
Davis,HA01:U-N-,State House,11,Katy Hall,REP,20,,,,
Davis,LA01:I-N-,State House,11,Katy Hall,REP,236,,,,
Davis,LA77:I-N-,State House,11,Katy Hall,REP,0,,,,
Davis,SU02:I-N-,State House,11,Katy Hall,REP,259,,,,
Davis,SU03:I-N-,State House,11,Katy Hall,REP,295,,,,
Davis,SU04:I-N-,State House,11,Katy Hall,REP,217,,,,
Davis,SW01:I---,State House,11,Katy Hall,REP,190,,,,
Davis,SW02:I---,State House,11,Katy Hall,REP,363,,,,
Davis,SW03:IW--,State House,11,Katy Hall,REP,206,,,,
Davis,SW04:IW--,State House,11,Katy Hall,REP,340,,,,
Davis,SW05:IW--,State House,11,Katy Hall,REP,334,,,,
Davis,SW07:I---,State House,11,Katy Hall,REP,254,,,,
Davis,CL01:I-N-,State House,12,Mike Schultz,REP,287,,,,
Davis,CL06:I-N-,State House,12,Mike Schultz,REP,148,,,,
Davis,CL06:IHN-,State House,12,Mike Schultz,REP,0,,,,
Davis,SY08:I-N-,State House,12,Mike Schultz,REP,62,,,,
Davis,SY08:U-N-,State House,12,Mike Schultz,REP,0,,,,
Davis,WP01,State House,12,Mike Schultz,REP,90,,,,
Davis,WP02:IHN-,State House,12,Mike Schultz,REP,150,,,,
Davis,WP04:I-N-,State House,12,Mike Schultz,REP,57,,,,
Davis,WP07,State House,12,Mike Schultz,REP,381,,,,
Davis,CF01:I-N-,State House,13,Karen M. Peterson,REP,120,,,,
Davis,CF02:I-N-,State House,13,Karen M. Peterson,REP,216,,,,
Davis,CF02:U-N-,State House,13,Karen M. Peterson,REP,0,,,,
Davis,CF03:I-N-,State House,13,Karen M. Peterson,REP,214,,,,
Davis,CF05:I-N-,State House,13,Karen M. Peterson,REP,219,,,,
Davis,CF06:I-N-,State House,13,Karen M. Peterson,REP,155,,,,
Davis,CF07:I-N-,State House,13,Karen M. Peterson,REP,128,,,,
Davis,CF08:I-N-,State House,13,Karen M. Peterson,REP,68,,,,
Davis,CF09:I-N-,State House,13,Karen M. Peterson,REP,176,,,,
Davis,CL02:I-N-,State House,13,Karen M. Peterson,REP,145,,,,
Davis,CL03:I-N-,State House,13,Karen M. Peterson,REP,146,,,,
Davis,CL04:I-N-,State House,13,Karen M. Peterson,REP,201,,,,
Davis,CL05:I-N-,State House,13,Karen M. Peterson,REP,129,,,,
Davis,CL07:I-N-,State House,13,Karen M. Peterson,REP,273,,,,
Davis,CL08:I-N-,State House,13,Karen M. Peterson,REP,179,,,,
Davis,CL09:I-N-,State House,13,Karen M. Peterson,REP,122,,,,
Davis,CL10:I-N-,State House,13,Karen M. Peterson,REP,196,,,,
Davis,CL11:I-N-,State House,13,Karen M. Peterson,REP,220,,,,
Davis,CL12:I-N-,State House,13,Karen M. Peterson,REP,193,,,,
Davis,CL13:I-N-,State House,13,Karen M. Peterson,REP,123,,,,
Davis,CL14:I-N-,State House,13,Karen M. Peterson,REP,173,,,,
Davis,CL15:I-N-,State House,13,Karen M. Peterson,REP,207,,,,
Davis,CL16:I-N-,State House,13,Karen M. Peterson,REP,192,,,,
Davis,CL17:I-N-,State House,13,Karen M. Peterson,REP,302,,,,
Davis,CL18:I-N-,State House,13,Karen M. Peterson,REP,271,,,,
Davis,CL19:I-N-,State House,13,Karen M. Peterson,REP,256,,,,
Davis,CL20:I-N-,State House,13,Karen M. Peterson,REP,296,,,,
Davis,CL21:I-N-,State House,13,Karen M. Peterson,REP,280,,,,
Davis,CL22:I-N-,State House,13,Karen M. Peterson,REP,93,,,,
Davis,SU01:I-N-,State House,13,Karen M. Peterson,REP,114,,,,
Davis,WP03:IHN-,State House,13,Karen M. Peterson,REP,125,,,,
Davis,WP05:I-N-,State House,13,Karen M. Peterson,REP,215,,,,
Davis,WP06:I-N-,State House,13,Karen M. Peterson,REP,197,,,,
Davis,WP08:IHN-,State House,13,Karen M. Peterson,REP,152,,,,
Davis,WP09:I-N-,State House,13,Karen M. Peterson,REP,218,,,,
Davis,WP10:I-N-,State House,13,Karen M. Peterson,REP,213,,,,
Davis,WP11:I-N-,State House,13,Karen M. Peterson,REP,259,,,,
Davis,WP12:I-N-,State House,13,Karen M. Peterson,REP,250,,,,
Davis,WP13:I-N-,State House,13,Karen M. Peterson,REP,215,,,,
Davis,WP14:I-N-,State House,13,Karen M. Peterson,REP,156,,,,
Davis,WP15:I-N-,State House,13,Karen M. Peterson,REP,237,,,,
Davis,CF01:I-N-,State House,13,Tab Lyn Uno,DEM,94,,,,
Davis,CF02:I-N-,State House,13,Tab Lyn Uno,DEM,180,,,,
Davis,CF02:U-N-,State House,13,Tab Lyn Uno,DEM,0,,,,
Davis,CF03:I-N-,State House,13,Tab Lyn Uno,DEM,179,,,,
Davis,CF05:I-N-,State House,13,Tab Lyn Uno,DEM,215,,,,
Davis,CF06:I-N-,State House,13,Tab Lyn Uno,DEM,98,,,,
Davis,CF07:I-N-,State House,13,Tab Lyn Uno,DEM,136,,,,
Davis,CF08:I-N-,State House,13,Tab Lyn Uno,DEM,54,,,,
Davis,CF09:I-N-,State House,13,Tab Lyn Uno,DEM,149,,,,
Davis,CL02:I-N-,State House,13,Tab Lyn Uno,DEM,81,,,,
Davis,CL03:I-N-,State House,13,Tab Lyn Uno,DEM,78,,,,
Davis,CL04:I-N-,State House,13,Tab Lyn Uno,DEM,159,,,,
Davis,CL05:I-N-,State House,13,Tab Lyn Uno,DEM,140,,,,
Davis,CL07:I-N-,State House,13,Tab Lyn Uno,DEM,135,,,,
Davis,CL08:I-N-,State House,13,Tab Lyn Uno,DEM,140,,,,
Davis,CL09:I-N-,State House,13,Tab Lyn Uno,DEM,65,,,,
Davis,CL10:I-N-,State House,13,Tab Lyn Uno,DEM,130,,,,
Davis,CL11:I-N-,State House,13,Tab Lyn Uno,DEM,174,,,,
Davis,CL12:I-N-,State House,13,Tab Lyn Uno,DEM,61,,,,
Davis,CL13:I-N-,State House,13,Tab Lyn Uno,DEM,80,,,,
Davis,CL14:I-N-,State House,13,Tab Lyn Uno,DEM,108,,,,
Davis,CL15:I-N-,State House,13,Tab Lyn Uno,DEM,132,,,,
Davis,CL16:I-N-,State House,13,Tab Lyn Uno,DEM,128,,,,
Davis,CL17:I-N-,State House,13,Tab Lyn Uno,DEM,154,,,,
Davis,CL18:I-N-,State House,13,Tab Lyn Uno,DEM,185,,,,
Davis,CL19:I-N-,State House,13,Tab Lyn Uno,DEM,115,,,,
Davis,CL20:I-N-,State House,13,Tab Lyn Uno,DEM,112,,,,
Davis,CL21:I-N-,State House,13,Tab Lyn Uno,DEM,186,,,,
Davis,CL22:I-N-,State House,13,Tab Lyn Uno,DEM,93,,,,
Davis,SU01:I-N-,State House,13,Tab Lyn Uno,DEM,97,,,,
Davis,WP03:IHN-,State House,13,Tab Lyn Uno,DEM,46,,,,
Davis,WP05:I-N-,State House,13,Tab Lyn Uno,DEM,111,,,,
Davis,WP06:I-N-,State House,13,Tab Lyn Uno,DEM,82,,,,
Davis,WP08:IHN-,State House,13,Tab Lyn Uno,DEM,56,,,,
Davis,WP09:I-N-,State House,13,Tab Lyn Uno,DEM,121,,,,
Davis,WP10:I-N-,State House,13,Tab Lyn Uno,DEM,122,,,,
Davis,WP11:I-N-,State House,13,Tab Lyn Uno,DEM,140,,,,
Davis,WP12:I-N-,State House,13,Tab Lyn Uno,DEM,107,,,,
Davis,WP13:I-N-,State House,13,Tab Lyn Uno,DEM,103,,,,
Davis,WP14:I-N-,State House,13,Tab Lyn Uno,DEM,111,,,,
Davis,WP15:I-N-,State House,13,Tab Lyn Uno,DEM,149,,,,
Davis,CF10:I-N-,State House,14,Karianne Lisonbee,REP,265,,,,
Davis,CF11:I-N-,State House,14,Karianne Lisonbee,REP,21,,,,
Davis,CF12:I-N-,State House,14,Karianne Lisonbee,REP,49,,,,
Davis,CF15:I-N-,State House,14,Karianne Lisonbee,REP,116,,,,
Davis,CF16:I-N-,State House,14,Karianne Lisonbee,REP,323,,,,
Davis,CF19:I-N-,State House,14,Karianne Lisonbee,REP,85,,,,
Davis,CF20:I-N-,State House,14,Karianne Lisonbee,REP,181,,,,
Davis,CF21:I-N-,State House,14,Karianne Lisonbee,REP,206,,,,
Davis,CF22:I-N-,State House,14,Karianne Lisonbee,REP,220,,,,
Davis,CF23:I-N-,State House,14,Karianne Lisonbee,REP,283,,,,
Davis,CF24:I-N-,State House,14,Karianne Lisonbee,REP,244,,,,
Davis,LA14:I-N-,State House,14,Karianne Lisonbee,REP,241,,,,
Davis,LA15:I-N-,State House,14,Karianne Lisonbee,REP,120,,,,
Davis,LA43:I-N-,State House,14,Karianne Lisonbee,REP,120,,,,
Davis,SY01:I-N-,State House,14,Karianne Lisonbee,REP,231,,,,
Davis,SY02:I-N-,State House,14,Karianne Lisonbee,REP,165,,,,
Davis,SY03:I-N-,State House,14,Karianne Lisonbee,REP,170,,,,
Davis,SY04:I-N-,State House,14,Karianne Lisonbee,REP,215,,,,
Davis,SY05:I-N-,State House,14,Karianne Lisonbee,REP,286,,,,
Davis,SY06:I-N-,State House,14,Karianne Lisonbee,REP,404,,,,
Davis,SY07:I-N-,State House,14,Karianne Lisonbee,REP,333,,,,
Davis,SY09:I-N-,State House,14,Karianne Lisonbee,REP,172,,,,
Davis,SY10:I-N-,State House,14,Karianne Lisonbee,REP,183,,,,
Davis,SY11:I-N-,State House,14,Karianne Lisonbee,REP,250,,,,
Davis,SY12:I-N-,State House,14,Karianne Lisonbee,REP,338,,,,
Davis,SY13:I-N-,State House,14,Karianne Lisonbee,REP,296,,,,
Davis,SY14:I-N-,State House,14,Karianne Lisonbee,REP,285,,,,
Davis,SY16:I-N-,State House,14,Karianne Lisonbee,REP,200,,,,
Davis,SY17:I-N-,State House,14,Karianne Lisonbee,REP,147,,,,
Davis,SY18:I-N-,State House,14,Karianne Lisonbee,REP,276,,,,
Davis,SY19:I-N-,State House,14,Karianne Lisonbee,REP,267,,,,
Davis,SY20:I-N-,State House,14,Karianne Lisonbee,REP,326,,,,
Davis,SY21:I-N-,State House,14,Karianne Lisonbee,REP,408,,,,
Davis,SY22:I-N-,State House,14,Karianne Lisonbee,REP,152,,,,
Davis,SY23:I-N-,State House,14,Karianne Lisonbee,REP,73,,,,
Davis,SY24:I-N-,State House,14,Karianne Lisonbee,REP,339,,,,
Davis,SY25:I-N-,State House,14,Karianne Lisonbee,REP,252,,,,
Davis,SY26:I-N-,State House,14,Karianne Lisonbee,REP,241,,,,
Davis,SY27:I-N-,State House,14,Karianne Lisonbee,REP,222,,,,
Davis,SY28:I-N-,State House,14,Karianne Lisonbee,REP,318,,,,
Davis,KA01:I-C-,State House,15,Brad Wilson,REP,318,,,,
Davis,KA01:I-N-,State House,15,Brad Wilson,REP,29,,,,
Davis,KA02:I-C-,State House,15,Brad Wilson,REP,317,,,,
Davis,KA02:I-NA,State House,15,Brad Wilson,REP,16,,,,
Davis,KA02:I-NB,State House,15,Brad Wilson,REP,0,,,,
Davis,KA12:I-C-,State House,15,Brad Wilson,REP,250,,,,
Davis,KA12:I-N-,State House,15,Brad Wilson,REP,0,,,,
