county,precincts,office,district,party,candidate,votes
Davis,South Weber 2,State Treasurer,,Constitution,Proctor,52
Davis,South Weber 2,State Treasurer,,Democratic,Hansen,230
Davis,South Weber 2,State Treasurer,,Republican,Damschen,681
Davis,South Weber 3,State Treasurer,,Constitution,Proctor,73
Davis,South Weber 3,State Treasurer,,Democratic,Hansen,248
Davis,South Weber 3,State Treasurer,,Republican,Damschen,738
Davis,South Weber 4,State Treasurer,,Constitution,Proctor,1
Davis,South Weber 4,State Treasurer,,Democratic,Hansen,2
Davis,South Weber 4,State Treasurer,,Republican,Damschen,3
Davis,Sunset 1,State Treasurer,,Constitution,Proctor,31
Davis,Sunset 1,State Treasurer,,Democratic,Hansen,164
Davis,Sunset 1,State Treasurer,,Republican,Damschen,198
Davis,Sunset 2,State Treasurer,,Constitution,Proctor,50
Davis,Sunset 2,State Treasurer,,Democratic,Hansen,230
Davis,Sunset 2,State Treasurer,,Republican,Damschen,303
Davis,Sunset 3,State Treasurer,,Constitution,Proctor,57
Davis,Sunset 3,State Treasurer,,Democratic,Hansen,219
Davis,Sunset 3,State Treasurer,,Republican,Damschen,386
Davis,Syracuse 1,State Treasurer,,Constitution,Proctor,40
Davis,Syracuse 1,State Treasurer,,Democratic,Hansen,162
Davis,Syracuse 1,State Treasurer,,Republican,Damschen,617
Davis,Syracuse 2,State Treasurer,,Constitution,Proctor,41
Davis,Syracuse 2,State Treasurer,,Democratic,Hansen,114
Davis,Syracuse 2,State Treasurer,,Republican,Damschen,338
Davis,Syracuse 3,State Treasurer,,Constitution,Proctor,72
Davis,Syracuse 3,State Treasurer,,Democratic,Hansen,201
Davis,Syracuse 3,State Treasurer,,Republican,Damschen,662
Davis,Syracuse 4,State Treasurer,,Constitution,Proctor,41
Davis,Syracuse 4,State Treasurer,,Democratic,Hansen,155
Davis,Syracuse 4,State Treasurer,,Republican,Damschen,343
Davis,Syracuse 5,State Treasurer,,Constitution,Proctor,78
Davis,Syracuse 5,State Treasurer,,Democratic,Hansen,199
Davis,Syracuse 5,State Treasurer,,Republican,Damschen,679
Davis,Syracuse 6,State Treasurer,,Constitution,Proctor,57
Davis,Syracuse 6,State Treasurer,,Democratic,Hansen,164
Davis,Syracuse 6,State Treasurer,,Republican,Damschen,593
Davis,Syracuse 7,State Treasurer,,Constitution,Proctor,56
Davis,Syracuse 7,State Treasurer,,Democratic,Hansen,179
Davis,Syracuse 7,State Treasurer,,Republican,Damschen,598
Davis,Syracuse 8,State Treasurer,,Constitution,Proctor,60
Davis,Syracuse 8,State Treasurer,,Democratic,Hansen,153
Davis,Syracuse 8,State Treasurer,,Republican,Damschen,504
Davis,Syracuse 9,State Treasurer,,Constitution,Proctor,50
Davis,Syracuse 9,State Treasurer,,Democratic,Hansen,155
Davis,Syracuse 9,State Treasurer,,Republican,Damschen,706
Davis,Syracuse 10,State Treasurer,,Constitution,Proctor,38
Davis,Syracuse 10,State Treasurer,,Democratic,Hansen,106
Davis,Syracuse 10,State Treasurer,,Republican,Damschen,366
Davis,Syracuse 11,State Treasurer,,Constitution,Proctor,31
Davis,Syracuse 11,State Treasurer,,Democratic,Hansen,165
Davis,Syracuse 11,State Treasurer,,Republican,Damschen,538
Davis,Syracuse 12,State Treasurer,,Constitution,Proctor,43
Davis,Syracuse 12,State Treasurer,,Democratic,Hansen,153
Davis,Syracuse 12,State Treasurer,,Republican,Damschen,716
Davis,Syracuse 13,State Treasurer,,Constitution,Proctor,65
Davis,Syracuse 13,State Treasurer,,Democratic,Hansen,194
Davis,Syracuse 13,State Treasurer,,Republican,Damschen,572
Davis,Syracuse 14,State Treasurer,,Constitution,Proctor,39
Davis,Syracuse 14,State Treasurer,,Democratic,Hansen,113
Davis,Syracuse 14,State Treasurer,,Republican,Damschen,417
Davis,Syracuse 15,State Treasurer,,Constitution,Proctor,0
Davis,Syracuse 15,State Treasurer,,Democratic,Hansen,0
Davis,Syracuse 15,State Treasurer,,Republican,Damschen,0
Davis,West Bountiful 1,State Treasurer,,Constitution,Proctor,35
Davis,West Bountiful 1,State Treasurer,,Democratic,Hansen,130
Davis,West Bountiful 1,State Treasurer,,Republican,Damschen,378
Davis,West Bountiful 2,State Treasurer,,Constitution,Proctor,40
Davis,West Bountiful 2,State Treasurer,,Democratic,Hansen,173
Davis,West Bountiful 2,State Treasurer,,Republican,Damschen,571
Davis,West Bountiful 3,State Treasurer,,Constitution,Proctor,73
Davis,West Bountiful 3,State Treasurer,,Democratic,Hansen,170
Davis,West Bountiful 3,State Treasurer,,Republican,Damschen,551
Davis,West Bountiful 4,State Treasurer,,Constitution,Proctor,39
Davis,West Bountiful 4,State Treasurer,,Democratic,Hansen,109
Davis,West Bountiful 4,State Treasurer,,Republican,Damschen,262
Davis,West Point 1,State Treasurer,,Constitution,Proctor,58
Davis,West Point 1,State Treasurer,,Democratic,Hansen,156
Davis,West Point 1,State Treasurer,,Republican,Damschen,532
Davis,West Point 2,State Treasurer,,Constitution,Proctor,42
Davis,West Point 2,State Treasurer,,Democratic,Hansen,123
Davis,West Point 2,State Treasurer,,Republican,Damschen,376
Davis,West Point 3,State Treasurer,,Constitution,Proctor,76
Davis,West Point 3,State Treasurer,,Democratic,Hansen,192
Davis,West Point 3,State Treasurer,,Republican,Damschen,585
Davis,West Point 4,State Treasurer,,Constitution,Proctor,61
Davis,West Point 4,State Treasurer,,Democratic,Hansen,144
Davis,West Point 4,State Treasurer,,Republican,Damschen,462
Davis,West Point 5,State Treasurer,,Constitution,Proctor,70
Davis,West Point 5,State Treasurer,,Democratic,Hansen,143
Davis,West Point 5,State Treasurer,,Republican,Damschen,506
Davis,West Point 6,State Treasurer,,Constitution,Proctor,30
Davis,West Point 6,State Treasurer,,Democratic,Hansen,134
Davis,West Point 6,State Treasurer,,Republican,Damschen,327
Davis,West Point 7,State Treasurer,,Constitution,Proctor,24
Davis,West Point 7,State Treasurer,,Democratic,Hansen,59
Davis,West Point 7,State Treasurer,,Republican,Damschen,158
Davis,Woods Cross 1,State Treasurer,,Constitution,Proctor,44
Davis,Woods Cross 1,State Treasurer,,Democratic,Hansen,112
Davis,Woods Cross 1,State Treasurer,,Republican,Damschen,229
Davis,Woods Cross 2,State Treasurer,,Constitution,Proctor,59
Davis,Woods Cross 2,State Treasurer,,Democratic,Hansen,192
Davis,Woods Cross 2,State Treasurer,,Republican,Damschen,527
Davis,Woods Cross 3,State Treasurer,,Constitution,Proctor,70
Davis,Woods Cross 3,State Treasurer,,Democratic,Hansen,257
Davis,Woods Cross 3,State Treasurer,,Republican,Damschen,553
Davis,Woods Cross 4,State Treasurer,,Constitution,Proctor,31
Davis,Woods Cross 4,State Treasurer,,Democratic,Hansen,118
Davis,Woods Cross 4,State Treasurer,,Republican,Damschen,182
Davis,Woods Cross 5,State Treasurer,,Constitution,Proctor,40
Davis,Woods Cross 5,State Treasurer,,Democratic,Hansen,188
Davis,Woods Cross 5,State Treasurer,,Republican,Damschen,363
Davis,Woods Cross 6,State Treasurer,,Constitution,Proctor,62
Davis,Woods Cross 6,State Treasurer,,Democratic,Hansen,267
Davis,Woods Cross 6,State Treasurer,,Republican,Damschen,706
Davis,Clinton 1,State Senate,20,Republican,Buxton,472
Davis,Clinton 1,State Senate,20,Democratic,Yorgason,239
Davis,Clinton 2,State Senate,20,Republican,Buxton,658
Davis,Clinton 2,State Senate,20,Democratic,Yorgason,242
Davis,Clinton 3,State Senate,20,Republican,Buxton,180
Davis,Clinton 3,State Senate,20,Democratic,Yorgason,92
Davis,Clinton 4,State Senate,20,Republican,Buxton,644
Davis,Clinton 4,State Senate,20,Democratic,Yorgason,211
Davis,Clinton 6,State Senate,20,Republican,Buxton,450
Davis,Clinton 6,State Senate,20,Democratic,Yorgason,165
Davis,Clinton 7,State Senate,20,Republican,Buxton,535
Davis,Clinton 7,State Senate,20,Democratic,Yorgason,253
Davis,Clinton 8,State Senate,20,Republican,Buxton,453
Davis,Clinton 8,State Senate,20,Democratic,Yorgason,181
Davis,Clinton 9,State Senate,20,Republican,Buxton,526
Davis,Clinton 9,State Senate,20,Democratic,Yorgason,278
Davis,Sunset 2,State Senate,20,Republican,Buxton,331
Davis,Sunset 2,State Senate,20,Democratic,Yorgason,244
Davis,Sunset 3,State Senate,20,Republican,Buxton,445
Davis,Sunset 3,State Senate,20,Democratic,Yorgason,212
Davis,West Point 7,State Senate,20,Republican,Buxton,176
Davis,West Point 7,State Senate,20,Democratic,Yorgason,59
Davis,Bountiful 1,State Senate,23,Democratic,Hartwick,205
Davis,Bountiful 1,State Senate,23,Republican,Weiler,490
Davis,Bountiful 2,State Senate,23,Democratic,Hartwick,214
Davis,Bountiful 2,State Senate,23,Republican,Weiler,446
Davis,Bountiful 3,State Senate,23,Democratic,Hartwick,247
Davis,Bountiful 3,State Senate,23,Republican,Weiler,606
Davis,Bountiful 4,State Senate,23,Democratic,Hartwick,197
Davis,Bountiful 4,State Senate,23,Republican,Weiler,495
Davis,Bountiful 5,State Senate,23,Democratic,Hartwick,234
Davis,Bountiful 5,State Senate,23,Republican,Weiler,681
Davis,Bountiful 6,State Senate,23,Democratic,Hartwick,262
Davis,Bountiful 6,State Senate,23,Republican,Weiler,481
Davis,Bountiful 7,State Senate,23,Democratic,Hartwick,210
Davis,Bountiful 7,State Senate,23,Republican,Weiler,353
Davis,Bountiful 8,State Senate,23,Democratic,Hartwick,243
Davis,Bountiful 8,State Senate,23,Republican,Weiler,579
Davis,Bountiful 9,State Senate,23,Democratic,Hartwick,167
Davis,Bountiful 9,State Senate,23,Republican,Weiler,607
Davis,Bountiful 10,State Senate,23,Democratic,Hartwick,163
Davis,Bountiful 10,State Senate,23,Republican,Weiler,588
Davis,Bountiful 11,State Senate,23,Democratic,Hartwick,154
Davis,Bountiful 11,State Senate,23,Republican,Weiler,568
Davis,Bountiful 12,State Senate,23,Democratic,Hartwick,185
Davis,Bountiful 12,State Senate,23,Republican,Weiler,607
Davis,Bountiful 13,State Senate,23,Democratic,Hartwick,166
Davis,Bountiful 13,State Senate,23,Republican,Weiler,374
Davis,Bountiful 14,State Senate,23,Democratic,Hartwick,130
Davis,Bountiful 14,State Senate,23,Republican,Weiler,312
Davis,Bountiful 15,State Senate,23,Democratic,Hartwick,132
Davis,Bountiful 15,State Senate,23,Republican,Weiler,312
Davis,Bountiful 16,State Senate,23,Democratic,Hartwick,182
Davis,Bountiful 16,State Senate,23,Republican,Weiler,544
Davis,Bountiful 17,State Senate,23,Democratic,Hartwick,156
Davis,Bountiful 17,State Senate,23,Republican,Weiler,569
Davis,Bountiful 18,State Senate,23,Democratic,Hartwick,206
Davis,Bountiful 18,State Senate,23,Republican,Weiler,529
Davis,Bountiful 19,State Senate,23,Democratic,Hartwick,209
Davis,Bountiful 19,State Senate,23,Republican,Weiler,551
Davis,Bountiful 20,State Senate,23,Democratic,Hartwick,153
Davis,Bountiful 20,State Senate,23,Republican,Weiler,444
Davis,Bountiful 21,State Senate,23,Democratic,Hartwick,237
Davis,Bountiful 21,State Senate,23,Republican,Weiler,476
Davis,Bountiful 22,State Senate,23,Democratic,Hartwick,235
Davis,Bountiful 22,State Senate,23,Republican,Weiler,479
Davis,Bountiful 23,State Senate,23,Democratic,Hartwick,256
Davis,Bountiful 23,State Senate,23,Republican,Weiler,601
Davis,Bountiful 24,State Senate,23,Democratic,Hartwick,80
Davis,Bountiful 24,State Senate,23,Republican,Weiler,169
Davis,Bountiful 25,State Senate,23,Democratic,Hartwick,262
Davis,Bountiful 25,State Senate,23,Republican,Weiler,562
Davis,Bountiful 26,State Senate,23,Democratic,Hartwick,193
Davis,Bountiful 26,State Senate,23,Republican,Weiler,476
Davis,Bountiful 27,State Senate,23,Democratic,Hartwick,133
Davis,Bountiful 27,State Senate,23,Republican,Weiler,362
Davis,Bountiful 28,State Senate,23,Democratic,Hartwick,207
Davis,Bountiful 28,State Senate,23,Republican,Weiler,476
Davis,Bountiful 29,State Senate,23,Democratic,Hartwick,181
Davis,Bountiful 29,State Senate,23,Republican,Weiler,409
Davis,Bountiful 30,State Senate,23,Democratic,Hartwick,217
Davis,Bountiful 30,State Senate,23,Republican,Weiler,780
Davis,Bountiful 31,State Senate,23,Democratic,Hartwick,129
Davis,Bountiful 31,State Senate,23,Republican,Weiler,337
Davis,Centerville 1,State Senate,23,Democratic,Hartwick,205
Davis,Centerville 1,State Senate,23,Republican,Weiler,521
Davis,Centerville 2,State Senate,23,Democratic,Hartwick,153
Davis,Centerville 2,State Senate,23,Republican,Weiler,578
Davis,Centerville 3,State Senate,23,Democratic,Hartwick,248
Davis,Centerville 3,State Senate,23,Republican,Weiler,700
Davis,Centerville 4,State Senate,23,Democratic,Hartwick,210
Davis,Centerville 4,State Senate,23,Republican,Weiler,644
Davis,Centerville 5,State Senate,23,Democratic,Hartwick,178
Davis,Centerville 5,State Senate,23,Republican,Weiler,619
Davis,Centerville 8,State Senate,23,Democratic,Hartwick,102
Davis,Centerville 8,State Senate,23,Republican,Weiler,484
Davis,North Salt Lake 1,State Senate,23,Democratic,Hartwick,318
Davis,North Salt Lake 1,State Senate,23,Republican,Weiler,472
Davis,North Salt Lake 2,State Senate,23,Democratic,Hartwick,369
Davis,North Salt Lake 2,State Senate,23,Republican,Weiler,607
Davis,North Salt Lake 3,State Senate,23,Democratic,Hartwick,315
Davis,North Salt Lake 3,State Senate,23,Republican,Weiler,439
Davis,North Salt Lake 4,State Senate,23,Democratic,Hartwick,271
Davis,North Salt Lake 4,State Senate,23,Republican,Weiler,560
Davis,North Salt Lake 5,State Senate,23,Democratic,Hartwick,195
Davis,North Salt Lake 5,State Senate,23,Republican,Weiler,777
Davis,North Salt Lake 6,State Senate,23,Democratic,Hartwick,228
Davis,North Salt Lake 6,State Senate,23,Republican,Weiler,577
Davis,North Salt Lake 7,State Senate,23,Democratic,Hartwick,132
Davis,North Salt Lake 7,State Senate,23,Republican,Weiler,274
Davis,North Salt Lake 8,State Senate,23,Democratic,Hartwick,244
Davis,North Salt Lake 8,State Senate,23,Republican,Weiler,539
Davis,North Salt Lake 9,State Senate,23,Democratic,Hartwick,327
Davis,North Salt Lake 9,State Senate,23,Republican,Weiler,459
Davis,North Salt Lake 10,State Senate,23,Democratic,Hartwick,304
Davis,North Salt Lake 10,State Senate,23,Republican,Weiler,406
Davis,West Bountiful 1,State Senate,23,Democratic,Hartwick,131
Davis,West Bountiful 1,State Senate,23,Republican,Weiler,418
Davis,West Bountiful 2,State Senate,23,Democratic,Hartwick,180
Davis,West Bountiful 2,State Senate,23,Republican,Weiler,606
Davis,West Bountiful 3,State Senate,23,Democratic,Hartwick,185
Davis,West Bountiful 3,State Senate,23,Republican,Weiler,607
Davis,West Bountiful 4,State Senate,23,Democratic,Hartwick,124
Davis,West Bountiful 4,State Senate,23,Republican,Weiler,283
Davis,Woods Cross 1,State Senate,23,Democratic,Hartwick,120
Davis,Woods Cross 1,State Senate,23,Republican,Weiler,264
Davis,Woods Cross 2,State Senate,23,Democratic,Hartwick,188
Davis,Woods Cross 2,State Senate,23,Republican,Weiler,587
Davis,Woods Cross 3,State Senate,23,Democratic,Hartwick,242
Davis,Woods Cross 3,State Senate,23,Republican,Weiler,646
Davis,Woods Cross 4,State Senate,23,Democratic,Hartwick,119
Davis,Woods Cross 4,State Senate,23,Republican,Weiler,214
Davis,Woods Cross 5,State Senate,23,Democratic,Hartwick,181
Davis,Woods Cross 5,State Senate,23,Republican,Weiler,417
Davis,Woods Cross 6,State Senate,23,Democratic,Hartwick,292
Davis,Woods Cross 6,State Senate,23,Republican,Weiler,757
Davis,Clearfield 13,State House,11,Republican,Miles,17
Davis,Clearfield 13,State House,11,Democratic,Morgan,15
Davis,Hill AFB 1,State House,11,Republican,Miles,30
Davis,Hill AFB 1,State House,11,Democratic,Morgan,9
Davis,Hill AFB 2,State House,11,Republican,Miles,7
Davis,Hill AFB 2,State House,11,Democratic,Morgan,3
Davis,Layton 2,State House,11,Republican,Miles,564
Davis,Layton 2,State House,11,Democratic,Morgan,257
Davis,South Weber 1,State House,11,Republican,Miles,756
Davis,South Weber 1,State House,11,Democratic,Morgan,255
Davis,South Weber 2,State House,11,Republican,Miles,713
Davis,South Weber 2,State House,11,Democratic,Morgan,256
Davis,South Weber 3,State House,11,Republican,Miles,808
Davis,South Weber 3,State House,11,Democratic,Morgan,270
Davis,Clinton 3,State House,12,Republican,Schultz,225
Davis,West Point 2,State House,12,Republican,Schultz,498
Davis,West Point 7,State House,12,Republican,Schultz,218
Davis,Clearfield 10,State House,13,Democratic,Bob Buckles,142
Davis,Clearfield 10,State House,13,Republican,Paul Ray,286
Davis,Clearfield 11,State House,13,Democratic,Bob Buckles,222
Davis,Clearfield 11,State House,13,Republican,Paul Ray,602
Davis,Clinton 1,State House,13,Democratic,Bob Buckles,238
Davis,Clinton 1,State House,13,Republican,Paul Ray,491
Davis,Clinton 2,State House,13,Democratic,Bob Buckles,227
Davis,Clinton 2,State House,13,Republican,Paul Ray,681
Davis,Clinton 4,State House,13,Democratic,Bob Buckles,213
Davis,Clinton 4,State House,13,Republican,Paul Ray,648
Davis,Clinton 5,State House,13,Democratic,Bob Buckles,52
Davis,Clinton 5,State House,13,Republican,Paul Ray,178
Davis,Clinton 6,State House,13,Democratic,Bob Buckles,160
Davis,Clinton 6,State House,13,Republican,Paul Ray,460
Davis,Clinton 7,State House,13,Democratic,Bob Buckles,226
Davis,Clinton 7,State House,13,Republican,Paul Ray,579
Davis,Clinton 8,State House,13,Democratic,Bob Buckles,187
Davis,Clinton 8,State House,13,Republican,Paul Ray,453
Davis,Clinton 9,State House,13,Democratic,Bob Buckles,269
Davis,Clinton 9,State House,13,Republican,Paul Ray,553
Davis,Clinton 10,State House,13,Democratic,Bob Buckles,73
Davis,Clinton 10,State House,13,Republican,Paul Ray,141
Davis,Clinton 11,State House,13,Democratic,Bob Buckles,260
Davis,Clinton 11,State House,13,Republican,Paul Ray,638
Davis,Clinton 12,State House,13,Democratic,Bob Buckles,94
Davis,Clinton 12,State House,13,Republican,Paul Ray,326
Davis,Sunset 1,State House,13,Democratic,Bob Buckles,158
Davis,Sunset 1,State House,13,Republican,Paul Ray,236
Davis,Sunset 2,State House,13,Democratic,Bob Buckles,254
Davis,Sunset 2,State House,13,Republican,Paul Ray,329
Davis,Sunset 3,State House,13,Democratic,Bob Buckles,197
Davis,Sunset 3,State House,13,Republican,Paul Ray,469
Davis,Syracuse 15,State House,13,Democratic,Bob Buckles,0
Davis,Syracuse 15,State House,13,Republican,Paul Ray,0
Davis,West Point 1,State House,13,Democratic,Bob Buckles,152
Davis,West Point 1,State House,13,Republican,Paul Ray,613
Davis,West Point 3,State House,13,Democratic,Bob Buckles,187
Davis,West Point 3,State House,13,Republican,Paul Ray,675
Davis,West Point 4,State House,13,Democratic,Bob Buckles,119
Davis,West Point 4,State House,13,Republican,Paul Ray,553
Davis,West Point 5,State House,13,Democratic,Bob Buckles,147
Davis,West Point 5,State House,13,Republican,Paul Ray,574
Davis,West Point 6,State House,13,Democratic,Bob Buckles,139
Davis,West Point 6,State House,13,Republican,Paul Ray,358
Davis,Clearfield 1,State House,14,Republican,Karianne Lisonbee,687
Davis,Clearfield 2,State House,14,Republican,Karianne Lisonbee,664
Davis,Clearfield 3,State House,14,Republican,Karianne Lisonbee,402
Davis,Clearfield 4,State House,14,Republican,Karianne Lisonbee,604
Davis,Clearfield 5,State House,14,Republican,Karianne Lisonbee,530
Davis,Clearfield 6,State House,14,Republican,Karianne Lisonbee,507
Davis,Clearfield 7,State House,14,Republican,Karianne Lisonbee,331
Davis,Clearfield 9,State House,14,Republican,Karianne Lisonbee,628
