county,precinct,office,district,candidate,party,mail,provisional,absentee,votes
Cache,LEWISTON 02 ,COUNTY CLERK/AUDITOR ,,JILL N. ZOLLINGER ,REP ,169,0,0,169
Cache,MENDON 01 ,COUNTY CLERK/AUDITOR ,,JILL N. ZOLLINGER ,REP ,47,0,0,47
Cache,MENDON 02 ,COUNTY CLERK/AUDITOR ,,JILL N. ZOLLINGER ,REP ,504,1,0,505
Cache,MILLVILLE 17 ,COUNTY CLERK/AUDITOR ,,JILL N. ZOLLINGER ,REP ,58,1,0,59
Cache,MILLVILLE 25 ,COUNTY CLERK/AUDITOR ,,JILL N. ZOLLINGER ,REP ,386,1,0,387
Cache,NEWTON ,COUNTY CLERK/AUDITOR ,,JILL N. ZOLLINGER ,REP ,244,0,0,244
Cache,NIBLEY 01 ,COUNTY CLERK/AUDITOR ,,JILL N. ZOLLINGER ,REP ,270,1,0,271
Cache,NIBLEY 03 ,COUNTY CLERK/AUDITOR ,,JILL N. ZOLLINGER ,REP ,393,1,0,394
Cache,Nibley 17 ,COUNTY CLERK/AUDITOR ,,JILL N. ZOLLINGER ,REP ,247,2,0,249
Cache,Nibley 25 ,COUNTY CLERK/AUDITOR ,,JILL N. ZOLLINGER ,REP ,14,0,0,14
Cache,NORTH LOGAN 01 ,COUNTY CLERK/AUDITOR ,,JILL N. ZOLLINGER ,REP ,212,3,0,215
Cache,NORTH LOGAN 02 ,COUNTY CLERK/AUDITOR ,,JILL N. ZOLLINGER ,REP ,241,0,0,241
Cache,NORTH LOGAN 03 ,COUNTY CLERK/AUDITOR ,,JILL N. ZOLLINGER ,REP ,306,2,0,308
Cache,NORTH LOGAN 04 ,COUNTY CLERK/AUDITOR ,,JILL N. ZOLLINGER ,REP ,318,2,0,320
Cache,NORTH LOGAN 05 ,COUNTY CLERK/AUDITOR ,,JILL N. ZOLLINGER ,REP ,430,1,0,431
Cache,NORTH LOGAN 06 ,COUNTY CLERK/AUDITOR ,,JILL N. ZOLLINGER ,REP ,262,2,0,264
Cache,PARADISE ,COUNTY CLERK/AUDITOR ,,JILL N. ZOLLINGER ,REP ,428,2,0,430
Cache,PROVIDENCE 01 ,COUNTY CLERK/AUDITOR ,,JILL N. ZOLLINGER ,REP ,339,3,0,342
Cache,PROVIDENCE 02 ,COUNTY CLERK/AUDITOR ,,JILL N. ZOLLINGER ,REP ,475,4,0,479
Cache,PROVIDENCE 03 ,COUNTY CLERK/AUDITOR ,,JILL N. ZOLLINGER ,REP ,367,0,0,367
Cache,PROVIDENCE 04 ,COUNTY CLERK/AUDITOR ,,JILL N. ZOLLINGER ,REP ,297,0,0,297
Cache,PROVIDENCE 05 ,COUNTY CLERK/AUDITOR ,,JILL N. ZOLLINGER ,REP ,253,0,0,253
Cache,RICHMOND 01 ,COUNTY CLERK/AUDITOR ,,JILL N. ZOLLINGER ,REP ,230,0,0,230
Cache,RICHMOND 02 ,COUNTY CLERK/AUDITOR ,,JILL N. ZOLLINGER ,REP ,293,1,0,294
Cache,RIVER HEIGHTS 01 ,COUNTY CLERK/AUDITOR ,,JILL N. ZOLLINGER ,REP ,173,1,0,174
Cache,RIVER HEIGHTS 02 ,COUNTY CLERK/AUDITOR ,,JILL N. ZOLLINGER ,REP ,257,0,0,257
Cache,SMITHFIELD 01 ,COUNTY CLERK/AUDITOR ,,JILL N. ZOLLINGER ,REP ,269,0,0,269
Cache,SMITHFIELD 02 ,COUNTY CLERK/AUDITOR ,,JILL N. ZOLLINGER ,REP ,361,1,0,362
Cache,SMITHFIELD 03 ,COUNTY CLERK/AUDITOR ,,JILL N. ZOLLINGER ,REP ,359,1,0,360
Cache,SMITHFIELD 04 ,COUNTY CLERK/AUDITOR ,,JILL N. ZOLLINGER ,REP ,365,0,0,365
Cache,SMITHFIELD 05 ,COUNTY CLERK/AUDITOR ,,JILL N. ZOLLINGER ,REP ,275,0,0,275
Cache,SMITHFIELD 06 ,COUNTY CLERK/AUDITOR ,,JILL N. ZOLLINGER ,REP ,310,0,0,310
Cache,SMITHFIELD 07 ,COUNTY CLERK/AUDITOR ,,JILL N. ZOLLINGER ,REP ,370,3,0,373
Cache,TRENTON ,COUNTY CLERK/AUDITOR ,,JILL N. ZOLLINGER ,REP ,105,0,0,105
Cache,WELLSVILLE 01 ,COUNTY CLERK/AUDITOR ,,JILL N. ZOLLINGER ,REP ,203,0,0,203
Cache,WELLSVILLE 02 ,COUNTY CLERK/AUDITOR ,,JILL N. ZOLLINGER ,REP ,268,0,0,268
Cache,WELLSVILLE 03 ,COUNTY CLERK/AUDITOR ,,JILL N. ZOLLINGER ,REP ,204,3,0,207
Cache,WELLSVILLE 04 ,COUNTY CLERK/AUDITOR ,,JILL N. ZOLLINGER ,REP ,287,3,0,290
Cache,LOGAN 11 ,COUNTY COUNCIL LOGAN 3 ,,GREGORY MERRILL ,REP ,106,0,0,106
Cache,LOGAN 12 ,COUNTY COUNCIL LOGAN 3 ,,GREGORY MERRILL ,REP ,22,2,0,24
Cache,LOGAN 13 ,COUNTY COUNCIL LOGAN 3 ,,GREGORY MERRILL ,REP ,324,0,0,324
Cache,LOGAN 18 ,COUNTY COUNCIL LOGAN 3 ,,GREGORY MERRILL ,REP ,40,2,0,42
Cache,LOGAN 19 ,COUNTY COUNCIL LOGAN 3 ,,GREGORY MERRILL ,REP ,49,2,0,51
Cache,LOGAN 20 ,COUNTY COUNCIL LOGAN 3 ,,GREGORY MERRILL ,REP ,364,1,0,365
Cache,LOGAN 21 ,COUNTY COUNCIL LOGAN 3 ,,GREGORY MERRILL ,REP ,199,1,0,200
Cache,LOGAN 23 ,COUNTY COUNCIL LOGAN 3 ,,GREGORY MERRILL ,REP ,36,0,0,36
Cache,LOGAN 26 ,COUNTY COUNCIL LOGAN 3 ,,GREGORY MERRILL ,REP ,169,2,0,171
Cache,LOGAN 28 ,COUNTY COUNCIL LOGAN 3 ,,GREGORY MERRILL ,REP ,66,1,0,67
Cache,HYDE PARK 01 ,COUNTY COUNCIL NO EAST ,,VAL K. POTTER ,REP ,537,2,0,539
Cache,HYDE PARK 02 ,COUNTY COUNCIL NO EAST ,,VAL K. POTTER ,REP ,471,1,0,472
Cache,NORTH LOGAN 01 ,COUNTY COUNCIL NO EAST ,,VAL K. POTTER ,REP ,208,4,0,212
Cache,NORTH LOGAN 02 ,COUNTY COUNCIL NO EAST ,,VAL K. POTTER ,REP ,252,0,0,252
Cache,NORTH LOGAN 03 ,COUNTY COUNCIL NO EAST ,,VAL K. POTTER ,REP ,305,2,0,307
Cache,NORTH LOGAN 04 ,COUNTY COUNCIL NO EAST ,,VAL K. POTTER ,REP ,323,2,0,325
Cache,NORTH LOGAN 05 ,COUNTY COUNCIL NO EAST ,,VAL K. POTTER ,REP ,421,1,0,422
Cache,NORTH LOGAN 06 ,COUNTY COUNCIL NO EAST ,,VAL K. POTTER ,REP ,262,2,0,264
Cache,SMITHFIELD 04 ,COUNTY COUNCIL NO EAST ,,VAL K. POTTER ,REP ,359,0,0,359
Cache,SMITHFIELD 05 ,COUNTY COUNCIL NO EAST ,,VAL K. POTTER ,REP ,273,0,0,273
Cache,COLLEGE/YOUNG WARD ,COUNTY COUNCIL SO EAST ,,GORDON A. ZILLES ,REP ,219,1,0,220
Cache,MILLVILLE 17 ,COUNTY COUNCIL SO EAST ,,GORDON A. ZILLES ,REP ,61,1,0,62
Cache,MILLVILLE 25 ,COUNTY COUNCIL SO EAST ,,GORDON A. ZILLES ,REP ,386,1,0,387
Cache,NIBLEY 01 ,COUNTY COUNCIL SO EAST ,,GORDON A. ZILLES ,REP ,268,1,0,269
Cache,NIBLEY 03 ,COUNTY COUNCIL SO EAST ,,GORDON A. ZILLES ,REP ,391,1,0,392
Cache,Nibley 17 ,COUNTY COUNCIL SO EAST ,,GORDON A. ZILLES ,REP ,246,2,0,248
Cache,Nibley 25 ,COUNTY COUNCIL SO EAST ,,GORDON A. ZILLES ,REP ,14,0,0,14
Cache,PROVIDENCE 01 ,COUNTY COUNCIL SO EAST ,,GORDON A. ZILLES ,REP ,337,3,0,340
Cache,PROVIDENCE 02 ,COUNTY COUNCIL SO EAST ,,GORDON A. ZILLES ,REP ,458,4,0,462
Cache,PROVIDENCE 03 ,COUNTY COUNCIL SO EAST ,,GORDON A. ZILLES ,REP ,366,0,0,366
Cache,PROVIDENCE 04 ,COUNTY COUNCIL SO EAST ,,GORDON A. ZILLES ,REP ,292,0,0,292
Cache,PROVIDENCE 05 ,COUNTY COUNCIL SO EAST ,,GORDON A. ZILLES ,REP ,251,0,0,251
Cache,RIVER HEIGHTS 01 ,COUNTY COUNCIL SO EAST ,,GORDON A. ZILLES ,REP ,170,1,0,171
Cache,RIVER HEIGHTS 02 ,COUNTY COUNCIL SO EAST ,,GORDON A. ZILLES ,REP ,247,0,0,247
Cache,LOGAN 01 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,101,0,0,101
Cache,LOGAN 01CSD ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,18,0,0,18
Cache,LOGAN 02 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,164,1,0,165
Cache,LOGAN 03 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,190,0,0,190
Cache,LOGAN 04 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,215,2,0,217
Cache,LOGAN 05 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,239,1,0,240
Cache,LOGAN 06 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,166,3,0,169
Cache,LOGAN 07 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,72,0,0,72
Cache,LOGAN 08 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,70,3,0,73
Cache,LOGAN 09 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,113,3,0,116
Cache,LOGAN 10 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,80,3,0,83
Cache,LOGAN 11 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,106,0,0,106
Cache,LOGAN 12 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,22,2,0,24
Cache,LOGAN 13 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,315,0,0,315
Cache,LOGAN 14 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,184,0,0,184
Cache,LOGAN 15 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,75,4,0,79
Cache,LOGAN 16 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,168,1,0,169
Cache,LOGAN 17 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,163,4,0,167
Cache,LOGAN 18 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,39,2,0,41
Cache,LOGAN 19 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,46,2,0,48
Cache,LOGAN 20 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,352,1,0,353
Cache,LOGAN 21 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,197,1,0,198
Cache,LOGAN 22 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,341,0,0,341
Cache,LOGAN 23 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,38,0,0,38
Cache,LOGAN 24 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,98,1,0,99
Cache,LOGAN 25 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,183,0,0,183
Cache,LOGAN 26 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,167,2,0,169
Cache,LOGAN 27I ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,150,2,0,152
Cache,LOGAN 27U ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,3,0,0,3
Cache,LOGAN 27CSD ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,39,0,0,39
Cache,LOGAN 27:17C ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,1,0,0,1
Cache,LOGAN 28 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,68,1,0,69
Cache,LOGAN 29 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,320,0,0,320
Cache,LOGAN 29CSD ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,1,0,0,1
Cache,LOGAN 30 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,149,5,0,154
Cache,LOGAN 31 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,103,1,0,104
Cache,LOGAN 32 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,82,0,0,82
Cache,LOGAN 33 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,145,0,0,145
Cache,LOGAN 33.5 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,55,0,0,55
Cache,LOGAN 33CSD ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,15,0,0,15
Cache,AMALGA ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,114,0,0,114
Cache,BENSON ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,156,0,0,156
Cache,CLARKSTON ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,133,0,0,133
Cache,COLLEGE/YOUNG WARD ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,220,1,0,221
Cache,CORNISH ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,66,0,0,66
Cache,COVE ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,144,0,0,144
Cache,HYDE PARK 01 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,527,2,0,529
Cache,HYDE PARK 02 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,466,1,0,467
Cache,HYRUM 01 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,287,1,0,288
Cache,HYRUM 02 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,162,1,0,163
Cache,HYRUM 03 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,317,3,0,320
Cache,HYRUM 04 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,427,1,0,428
Cache,HYRUM 05 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,180,0,0,180
Cache,LEWISTON 01 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,241,0,0,241
Cache,LEWISTON 02 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,177,0,0,177
Cache,MENDON 01 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,42,0,0,42
Cache,MENDON 02 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,503,1,0,504
Cache,MILLVILLE 17 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,58,1,0,59
Cache,MILLVILLE 25 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,382,1,0,383
Cache,NEWTON ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,225,0,0,225
Cache,NIBLEY 01 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,262,1,0,263
Cache,NIBLEY 03 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,385,1,0,386
Cache,Nibley 17 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,240,2,0,242
Cache,Nibley 25 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,14,0,0,14
Cache,NORTH LOGAN 01 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,207,4,0,211
Cache,NORTH LOGAN 02 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,244,0,0,244
Cache,NORTH LOGAN 03 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,300,2,0,302
Cache,NORTH LOGAN 04 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,315,2,0,317
Cache,NORTH LOGAN 05 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,415,1,0,416
Cache,NORTH LOGAN 06 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,258,2,0,260
Cache,PARADISE ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,419,2,0,421
Cache,PROVIDENCE 01 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,336,3,0,339
Cache,PROVIDENCE 02 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,462,4,0,466
Cache,PROVIDENCE 03 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,366,0,0,366
Cache,PROVIDENCE 04 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,298,0,0,298
Cache,PROVIDENCE 05 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,252,0,0,252
Cache,RICHMOND 01 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,223,0,0,223
Cache,RICHMOND 02 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,284,1,0,285
Cache,RIVER HEIGHTS 01 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,172,1,0,173
Cache,RIVER HEIGHTS 02 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,251,0,0,251
Cache,SMITHFIELD 01 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,265,0,0,265
Cache,SMITHFIELD 02 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,352,1,0,353
Cache,SMITHFIELD 03 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,352,1,0,353
Cache,SMITHFIELD 04 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,354,0,0,354
Cache,SMITHFIELD 05 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,278,0,0,278
Cache,SMITHFIELD 06 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,316,0,0,316
Cache,SMITHFIELD 07 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,373,3,0,376
Cache,TRENTON ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,108,0,0,108
Cache,WELLSVILLE 01 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,201,0,0,201
Cache,WELLSVILLE 02 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,273,0,0,273
Cache,WELLSVILLE 03 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,206,3,0,209
Cache,WELLSVILLE 04 ,COUNTY EXEC/SURVEYOR ,,"CRAIG \W\"" BUTTARS"" ",REP ,288,2,0,290
Cache,LOGAN 01 ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,107,0,0,107
Cache,LOGAN 01CSD ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,18,0,0,18
Cache,LOGAN 02 ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,169,1,0,170
Cache,LOGAN 03 ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,193,0,0,193
Cache,LOGAN 04 ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,214,2,0,216
Cache,LOGAN 05 ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,239,1,0,240
Cache,LOGAN 06 ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,159,3,0,162
Cache,LOGAN 07 ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,72,1,0,73
Cache,LOGAN 08 ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,69,3,0,72
Cache,LOGAN 09 ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,113,3,0,116
Cache,LOGAN 10 ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,81,3,0,84
Cache,LOGAN 11 ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,110,0,0,110
Cache,LOGAN 12 ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,22,2,0,24
Cache,LOGAN 13 ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,328,0,0,328
Cache,LOGAN 14 ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,191,0,0,191
Cache,LOGAN 15 ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,74,4,0,78
Cache,LOGAN 16 ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,164,1,0,165
Cache,LOGAN 17 ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,164,4,0,168
Cache,LOGAN 18 ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,39,2,0,41
Cache,LOGAN 19 ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,43,2,0,45
Cache,LOGAN 20 ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,352,1,0,353
Cache,LOGAN 21 ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,197,1,0,198
Cache,LOGAN 22 ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,341,0,0,341
Cache,LOGAN 23 ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,37,0,0,37
Cache,LOGAN 24 ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,99,1,0,100
Cache,LOGAN 25 ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,179,0,0,179
Cache,LOGAN 26 ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,165,2,0,167
Cache,LOGAN 27I ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,150,2,0,152
Cache,LOGAN 27U ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,3,0,0,3
Cache,LOGAN 27CSD ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,38,0,0,38
Cache,LOGAN 27:17C ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,1,0,0,1
Cache,LOGAN 28 ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,70,1,0,71
Cache,LOGAN 29 ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,316,0,0,316
Cache,LOGAN 29CSD ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,1,0,0,1
Cache,LOGAN 30 ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,151,5,0,156
Cache,LOGAN 31 ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,99,1,0,100
Cache,LOGAN 32 ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,84,0,0,84
Cache,LOGAN 33 ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,150,0,0,150
Cache,LOGAN 33.5 ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,55,0,0,55
Cache,LOGAN 33CSD ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,15,0,0,15
Cache,AMALGA ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,115,0,0,115
Cache,BENSON ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,156,0,0,156
Cache,CLARKSTON ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,154,0,0,154
Cache,COLLEGE/YOUNG WARD ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,220,1,0,221
Cache,CORNISH ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,65,0,0,65
Cache,COVE ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,144,0,0,144
Cache,HYDE PARK 01 ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,523,2,0,525
Cache,HYDE PARK 02 ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,462,1,0,463
Cache,HYRUM 01 ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,291,1,0,292
Cache,HYRUM 02 ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,165,1,0,166
Cache,HYRUM 03 ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,314,3,0,317
Cache,HYRUM 04 ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,424,1,0,425
Cache,HYRUM 05 ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,183,0,0,183
Cache,LEWISTON 01 ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,235,0,0,235
Cache,LEWISTON 02 ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,168,0,0,168
Cache,MENDON 01 ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,44,0,0,44
Cache,MENDON 02 ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,496,1,0,497
Cache,MILLVILLE 17 ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,57,1,0,58
Cache,MILLVILLE 25 ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,380,1,0,381
Cache,NEWTON ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,240,0,0,240
Cache,NIBLEY 01 ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,259,1,0,260
Cache,NIBLEY 03 ,COUNTY RECORDER ,,MICHAEL L. GLEED ,REP ,393,1,0,394
